EventName,Name,LapTime,Sector1,Sector2,Sector3,SpeedTrap1,SpeedTrap2,SpeedFL,FullThrottle,Brake,Cornering,Name_1,LapTime_1,Sector1_1,Sector2_1,Sector3_1,SpeedTrap1_1,SpeedTrap2_1,SpeedFL_1,FullThrottle_1,Brake_1,Cornering_1,Gap,Gap1,V_min,V_max,corner_advantage,corner_advantage1
Miami GP Qualifying Q2,Max Verstappen,01:26.643,28.345,33.309,24.989,223 kp/h,191 kp/h,286 kp/h,60%,18%,22%,Yuki Tsunoda,01:26.959,28.603,33.318,25.038,221 kp/h,191 kp/h,282 kp/h,60%,16%,24%,-0.316,0.316,68 kp/h,339 kp/h,6/20,14/20
Miami GP Qualifying Q2,Kimi Antonelli,01:26.606,28.552,33.218,24.836,222 kp/h,191 kp/h,285 kp/h,59%,17%,24%,George Russell,01:26.575,28.510,33.278,24.787,224 kp/h,193 kp/h,285 kp/h,0%,0%,100%,0.031,-0.031,0 kp/h,339 kp/h,20/20,0/20
Miami GP Qualifying Q2,Charles Leclerc,01:26.948,28.919,33.303,24.726,224 kp/h,192 kp/h,287 kp/h,58%,17%,25%,Lewis Hamilton,01:27.006,28.759,33.302,24.945,223 kp/h,192 kp/h,287 kp/h,58%,19%,23%,-0.058,0.058,69 kp/h,344 kp/h,8/20,12/20
Miami GP Qualifying Q2,Alexander Albon,01:26.855,28.779,33.225,24.851,224 kp/h,192 kp/h,284 kp/h,55%,19%,26%,Carlos Sainz,01:26.847,28.803,33.277,24.767,223 kp/h,192 kp/h,286 kp/h,58%,20%,22%,0.008,-0.008,65 kp/h,339 kp/h,11/20,9/20
Miami GP Qualifying Q2,Liam Lawson,01:27.363,28.855,33.557,24.951,221 kp/h,191 kp/h,284 kp/h,62%,15%,23%,Isack Hadjar,01:26.987,28.705,33.422,24.860,221 kp/h,192 kp/h,284 kp/h,60%,16%,24%,0.376,-0.376,69 kp/h,339 kp/h,11/20,9/20
Miami GP Qualifying Q2,Lando Norris,01:26.499,28.731,32.985,24.783,221 kp/h,194 kp/h,285 kp/h,57%,16%,27%,Oscar Piastri,01:26.269,28.413,33.032,24.824,226 kp/h,192 kp/h,286 kp/h,61%,16%,23%,0.23,-0.23,71 kp/h,337 kp/h,11/20,9/20
