,Driver,Stint,Compound,LapCount,FirstLap,LastLap,race_number,fastest_laptime,number_quick_laptime,avg_quick_laptime,fp_session,SpeedTotal,high_engine_mode,low_engine_mode,quali_sim,race_sim,year,event_format,q1,q2,q3
518,BOT,4.0,SOFT,8,16.0,23.0,3.0,0 days 00:01:19.648000,3.0,0 days 00:01:20.088000,fp1,1043.5,0,0,1,0,2021,conventional,0 days 00:01:18.722000,0 days 00:01:18.458000,0 days 00:01:18.348000
519,BOT,5.0,SOFT,9,24.0,32.0,3.0,0 days 00:01:22.851000,6.0,0 days 00:01:23.241500,fp1,1035.5,0,1,0,1,2021,conventional,0 days 00:01:18.722000,0 days 00:01:18.458000,0 days 00:01:18.348000
520,RIC,2.0,SOFT,8,13.0,20.0,3.0,0 days 00:01:20.995000,3.0,0 days 00:01:21.204000,fp1,1057.5,1,0,1,0,2021,conventional,0 days 00:01:19.839000,,
521,RIC,4.0,SOFT,10,22.0,31.0,3.0,0 days 00:01:23.586000,6.0,0 days 00:01:24.488000,fp1,1006.5,0,1,0,1,2021,conventional,0 days 00:01:19.839000,,
522,NOR,1.0,HARD,9,1.0,9.0,3.0,0 days 00:01:23.086000,4.0,0 days 00:01:23.920500,fp1,1017.0,0,1,0,1,2021,conventional,0 days 00:01:18.794000,0 days 00:01:18.481000,0 days 00:01:19.116000
523,NOR,2.0,HARD,3,10.0,12.0,3.0,0 days 00:01:23.160000,1.0,0 days 00:01:23.160000,fp1,1036.5,0,0,0,1,2021,conventional,0 days 00:01:18.794000,0 days 00:01:18.481000,0 days 00:01:19.116000
524,NOR,3.0,HARD,3,13.0,15.0,3.0,0 days 00:01:23.163000,2.0,0 days 00:01:24.325000,fp1,1044.5,1,0,0,1,2021,conventional,0 days 00:01:18.794000,0 days 00:01:18.481000,0 days 00:01:19.116000
525,NOR,4.0,SOFT,11,16.0,26.0,3.0,0 days 00:01:20.635000,4.0,0 days 00:01:20.924500,fp1,1023.5,0,0,1,0,2021,conventional,0 days 00:01:18.794000,0 days 00:01:18.481000,0 days 00:01:19.116000
526,VET,2.0,SOFT,9,12.0,20.0,3.0,0 days 00:01:21.405000,2.0,0 days 00:01:21.505500,fp1,1014.0,0,0,1,0,2021,conventional,0 days 00:01:19.403000,0 days 00:01:18.970000,0 days 00:01:19.659000
527,VET,3.0,SOFT,11,21.0,31.0,3.0,0 days 00:01:23.652000,9.0,0 days 00:01:24.408000,fp1,1013.5,0,1,0,1,2021,conventional,0 days 00:01:19.403000,0 days 00:01:18.970000,0 days 00:01:19.659000
528,LAT,1.0,HARD,10,1.0,10.0,3.0,0 days 00:01:24.579000,3.0,0 days 00:01:25.547000,fp1,1028.5,1,0,0,1,2021,conventional,0 days 00:01:20.285000,,
529,LAT,5.0,SOFT,9,21.0,29.0,3.0,0 days 00:01:24.544000,5.0,0 days 00:01:25.206000,fp1,1015.5,0,0,0,1,2021,conventional,0 days 00:01:20.285000,,
530,RAI,3.0,SOFT,6,15.0,20.0,3.0,0 days 00:01:21.381000,2.0,0 days 00:01:21.484500,fp1,1009.5,0,1,1,0,2021,conventional,0 days 00:01:19.748000,0 days 00:01:19.812000,
531,RAI,4.0,SOFT,5,21.0,25.0,3.0,0 days 00:01:21.666000,1.0,0 days 00:01:21.666000,fp1,1053.0,1,0,1,0,2021,conventional,0 days 00:01:19.748000,0 days 00:01:19.812000,
532,MAZ,3.0,SOFT,10,20.0,29.0,3.0,0 days 00:01:25.588000,5.0,0 days 00:01:26.766000,fp1,1006.5,0,0,0,1,2021,conventional,0 days 00:01:20.912000,,
533,GAS,1.0,HARD,8,1.0,8.0,3.0,0 days 00:01:22.540000,4.0,0 days 00:01:22.894000,fp1,1044.0,1,0,0,1,2021,conventional,0 days 00:01:19.464000,0 days 00:01:19.052000,0 days 00:01:19.475000
534,GAS,3.0,SOFT,7,18.0,24.0,3.0,0 days 00:01:20.444000,3.0,0 days 00:01:20.558000,fp1,1022.5,0,0,1,0,2021,conventional,0 days 00:01:19.464000,0 days 00:01:19.052000,0 days 00:01:19.475000
535,GAS,4.0,HARD,7,25.0,31.0,3.0,0 days 00:01:23.642000,4.0,0 days 00:01:24.551000,fp1,1018.5,0,1,0,1,2021,conventional,0 days 00:01:19.464000,0 days 00:01:19.052000,0 days 00:01:19.475000
536,PER,4.0,SOFT,9,14.0,22.0,3.0,0 days 00:01:19.846000,2.0,0 days 00:01:20.110500,fp1,980.5,0,1,1,0,2021,conventional,0 days 00:01:19.337000,0 days 00:01:18.845000,0 days 00:01:18.890000
537,LEC,1.0,HARD,8,1.0,8.0,3.0,0 days 00:01:22.504000,4.0,0 days 00:01:23.765000,fp1,1036.0,0,0,0,1,2021,conventional,0 days 00:01:19.373000,0 days 00:01:18.769000,0 days 00:01:19.306000
538,LEC,4.0,SOFT,10,18.0,27.0,3.0,0 days 00:01:19.884000,3.0,0 days 00:01:20.181000,fp1,1014.5,0,1,1,0,2021,conventional,0 days 00:01:19.373000,0 days 00:01:18.769000,0 days 00:01:19.306000
539,STR,1.0,HARD,11,1.0,11.0,3.0,0 days 00:01:21.995000,5.0,0 days 00:01:23.508000,fp1,1052.0,1,0,0,1,2021,conventional,0 days 00:01:19.913000,,
540,STR,2.0,SOFT,5,12.0,16.0,3.0,0 days 00:01:20.894000,2.0,0 days 00:01:21.066000,fp1,1017.5,0,1,1,0,2021,conventional,0 days 00:01:19.913000,,
541,STR,3.0,SOFT,13,17.0,29.0,3.0,0 days 00:01:23.480000,9.0,0 days 00:01:23.638000,fp1,1018.0,0,0,0,1,2021,conventional,0 days 00:01:19.913000,,
542,TSU,3.0,SOFT,9,13.0,21.0,3.0,0 days 00:01:21.090000,2.0,0 days 00:01:21.170500,fp1,1013.0,0,1,1,0,2021,conventional,0 days 00:01:19.684000,0 days 00:01:19.463000,
543,OCO,5.0,SOFT,9,19.0,27.0,3.0,0 days 00:01:20.800000,3.0,0 days 00:01:20.825000,fp1,1026.5,0,1,1,0,2021,conventional,0 days 00:01:19.092000,0 days 00:01:18.586000,0 days 00:01:19.042000
544,VER,3.0,SOFT,4,17.0,20.0,3.0,0 days 00:01:19.673000,1.0,0 days 00:01:19.673000,fp1,1032.5,0,0,1,0,2021,conventional,0 days 00:01:19.485000,0 days 00:01:18.650000,0 days 00:01:18.746000
545,HAM,1.0,HARD,7,1.0,7.0,3.0,0 days 00:01:22.772000,4.0,0 days 00:01:23.266000,fp1,1049.0,0,1,0,1,2021,conventional,0 days 00:01:18.857000,0 days 00:01:17.968000,0 days 00:01:18.355000
546,HAM,3.0,SOFT,13,20.0,32.0,3.0,0 days 00:01:19.967000,1.0,0 days 00:01:19.967000,fp1,1066.5,1,0,1,0,2021,conventional,0 days 00:01:18.857000,0 days 00:01:17.968000,0 days 00:01:18.355000
547,MSC,1.0,MEDIUM,11,1.0,11.0,3.0,0 days 00:01:24.306000,8.0,0 days 00:01:24.624000,fp1,1042.5,1,0,0,1,2021,conventional,0 days 00:01:20.452000,,
548,MSC,3.0,SOFT,9,21.0,29.0,3.0,0 days 00:01:24.930000,5.0,0 days 00:01:25.562000,fp1,1020.0,0,0,0,1,2021,conventional,0 days 00:01:20.452000,,
549,SAI,4.0,SOFT,10,18.0,27.0,3.0,0 days 00:01:20.680000,3.0,0 days 00:01:21.066000,fp1,1029.5,0,0,1,0,2021,conventional,0 days 00:01:19.309000,0 days 00:01:18.813000,0 days 00:01:19.039000
550,RUS,1.0,HARD,8,1.0,8.0,3.0,0 days 00:01:23.446000,3.0,0 days 00:01:24.125000,fp1,1023.5,0,1,0,1,2021,conventional,0 days 00:01:19.797000,0 days 00:01:19.109000,
551,RUS,3.0,SOFT,10,10.0,19.0,3.0,0 days 00:01:20.529000,4.0,0 days 00:01:21.321000,fp1,1035.5,0,0,1,0,2021,conventional,0 days 00:01:19.797000,0 days 00:01:19.109000,
552,RUS,4.0,HARD,10,20.0,29.0,3.0,0 days 00:01:22.799000,6.0,0 days 00:01:23.501500,fp1,1037.5,1,0,0,1,2021,conventional,0 days 00:01:19.797000,0 days 00:01:19.109000,
553,BOT,2.0,HARD,9,1.0,9.0,3.0,0 days 00:01:21.829000,3.0,0 days 00:01:22.938000,fp1,1051.0,1,0,0,1,2021,conventional,0 days 00:01:18.722000,0 days 00:01:18.458000,0 days 00:01:18.348000
554,BOT,4.0,SOFT,8,16.0,23.0,3.0,0 days 00:01:19.648000,3.0,0 days 00:01:20.088000,fp1,1043.5,0,0,1,0,2021,conventional,0 days 00:01:18.722000,0 days 00:01:18.458000,0 days 00:01:18.348000
555,BOT,5.0,SOFT,9,24.0,32.0,3.0,0 days 00:01:22.851000,6.0,0 days 00:01:23.241500,fp1,1035.5,0,1,0,1,2021,conventional,0 days 00:01:18.722000,0 days 00:01:18.458000,0 days 00:01:18.348000
556,RIC,1.0,MEDIUM,12,1.0,12.0,3.0,0 days 00:01:20.733000,4.0,0 days 00:01:21.073500,fp2,1024.0,0,0,1,0,2021,conventional,0 days 00:01:19.839000,,
557,RIC,2.0,SOFT,7,13.0,19.0,3.0,0 days 00:01:20.418000,1.0,0 days 00:01:20.418000,fp2,1025.5,1,0,1,0,2021,conventional,0 days 00:01:19.839000,,
558,RIC,3.0,SOFT,4,20.0,23.0,3.0,0 days 00:01:24.233000,2.0,0 days 00:01:24.536000,fp2,1013.5,0,1,0,1,2021,conventional,0 days 00:01:19.839000,,
559,RIC,4.0,MEDIUM,8,24.0,31.0,3.0,0 days 00:01:23.353000,5.0,0 days 00:01:23.711000,fp2,1020.5,0,0,0,1,2021,conventional,0 days 00:01:19.839000,,
560,NOR,1.0,MEDIUM,8,1.0,8.0,3.0,0 days 00:01:20.997000,3.0,0 days 00:01:21.078000,fp2,1031.0,0,0,1,0,2021,conventional,0 days 00:01:18.794000,0 days 00:01:18.481000,0 days 00:01:19.116000
561,NOR,2.0,SOFT,6,9.0,14.0,3.0,0 days 00:01:20.757000,1.0,0 days 00:01:20.757000,fp2,1054.0,1,0,1,0,2021,conventional,0 days 00:01:18.794000,0 days 00:01:18.481000,0 days 00:01:19.116000
562,NOR,3.0,SOFT,9,15.0,23.0,3.0,0 days 00:01:24.095000,8.0,0 days 00:01:24.580500,fp2,1012.5,0,0,0,1,2021,conventional,0 days 00:01:18.794000,0 days 00:01:18.481000,0 days 00:01:19.116000
563,NOR,4.0,MEDIUM,2,24.0,25.0,3.0,0 days 00:01:28.134000,1.0,0 days 00:01:28.134000,fp2,1015.5,0,0,0,1,2021,conventional,0 days 00:01:18.794000,0 days 00:01:18.481000,0 days 00:01:19.116000
564,VET,1.0,MEDIUM,6,1.0,6.0,3.0,0 days 00:01:21.950000,2.0,0 days 00:01:22.227500,fp2,1031.5,1,0,1,0,2021,conventional,0 days 00:01:19.403000,0 days 00:01:18.970000,0 days 00:01:19.659000
565,VET,2.0,SOFT,7,7.0,13.0,3.0,0 days 00:01:21.074000,2.0,0 days 00:01:21.323000,fp2,983.5,0,0,1,0,2021,conventional,0 days 00:01:19.403000,0 days 00:01:18.970000,0 days 00:01:19.659000
566,VET,3.0,MEDIUM,16,14.0,29.0,3.0,0 days 00:01:24.081000,15.0,0 days 00:01:24.542000,fp2,1011.0,0,0,0,1,2021,conventional,0 days 00:01:19.403000,0 days 00:01:18.970000,0 days 00:01:19.659000
567,LAT,2.0,SOFT,6,10.0,15.0,3.0,0 days 00:01:21.855000,2.0,0 days 00:01:22.047500,fp2,1038.0,1,0,1,0,2021,conventional,0 days 00:01:20.285000,,
568,LAT,4.0,MEDIUM,15,17.0,31.0,3.0,0 days 00:01:24.306000,11.0,0 days 00:01:25.323000,fp2,1027.0,0,1,0,1,2021,conventional,0 days 00:01:20.285000,,
569,RAI,2.0,SOFT,5,10.0,14.0,3.0,0 days 00:01:21.225000,1.0,0 days 00:01:21.225000,fp2,1038.0,1,0,1,0,2021,conventional,0 days 00:01:19.748000,0 days 00:01:19.812000,
570,RAI,3.0,SOFT,8,15.0,22.0,3.0,0 days 00:01:23.574000,5.0,0 days 00:01:24.456000,fp2,1024.0,0,1,0,1,2021,conventional,0 days 00:01:19.748000,0 days 00:01:19.812000,
571,MAZ,1.0,HARD,7,1.0,7.0,3.0,0 days 00:01:24.230000,3.0,0 days 00:01:25.816000,fp2,1036.0,1,0,0,1,2021,conventional,0 days 00:01:20.912000,,
572,MAZ,3.0,MEDIUM,10,15.0,24.0,3.0,0 days 00:01:25.744000,6.0,0 days 00:01:26.479000,fp2,1010.5,0,0,0,1,2021,conventional,0 days 00:01:20.912000,,
573,MAZ,4.0,SOFT,4,25.0,28.0,3.0,0 days 00:01:26.388000,1.0,0 days 00:01:26.388000,fp2,1000.0,0,0,0,1,2021,conventional,0 days 00:01:20.912000,,
574,GAS,1.0,MEDIUM,8,1.0,8.0,3.0,0 days 00:01:20.849000,2.0,0 days 00:01:21.383000,fp2,1022.0,0,0,1,0,2021,conventional,0 days 00:01:19.464000,0 days 00:01:19.052000,0 days 00:01:19.475000
575,GAS,2.0,SOFT,10,9.0,18.0,3.0,0 days 00:01:20.558000,4.0,0 days 00:01:20.924000,fp2,1022.0,0,0,1,0,2021,conventional,0 days 00:01:19.464000,0 days 00:01:19.052000,0 days 00:01:19.475000
576,GAS,3.0,SOFT,12,19.0,30.0,3.0,0 days 00:01:24.334000,10.0,0 days 00:01:24.598500,fp2,1024.5,1,0,0,1,2021,conventional,0 days 00:01:19.464000,0 days 00:01:19.052000,0 days 00:01:19.475000
577,GAS,4.0,MEDIUM,4,31.0,34.0,3.0,0 days 00:01:22.982000,1.0,0 days 00:01:22.982000,fp2,966.0,0,1,0,1,2021,conventional,0 days 00:01:19.464000,0 days 00:01:19.052000,0 days 00:01:19.475000
578,PER,1.0,MEDIUM,10,1.0,10.0,3.0,0 days 00:01:20.557000,4.0,0 days 00:01:20.973000,fp2,1007.5,0,1,1,0,2021,conventional,0 days 00:01:19.337000,0 days 00:01:18.845000,0 days 00:01:18.890000
579,PER,2.0,SOFT,8,11.0,18.0,3.0,0 days 00:01:20.516000,3.0,0 days 00:01:20.784000,fp2,1022.5,0,0,1,0,2021,conventional,0 days 00:01:19.337000,0 days 00:01:18.845000,0 days 00:01:18.890000
580,PER,3.0,MEDIUM,10,19.0,28.0,3.0,0 days 00:01:23.329000,6.0,0 days 00:01:23.435500,fp2,1033.5,1,0,0,1,2021,conventional,0 days 00:01:19.337000,0 days 00:01:18.845000,0 days 00:01:18.890000
581,ALO,1.0,MEDIUM,8,1.0,8.0,3.0,0 days 00:01:20.992000,3.0,0 days 00:01:21.231000,fp2,1044.5,0,0,1,0,2021,conventional,0 days 00:01:19.728000,0 days 00:01:19.456000,
582,ALO,2.0,SOFT,8,9.0,16.0,3.0,0 days 00:01:20.220000,3.0,0 days 00:01:20.832000,fp2,1047.5,1,0,1,0,2021,conventional,0 days 00:01:19.728000,0 days 00:01:19.456000,
583,ALO,3.0,MEDIUM,16,17.0,32.0,3.0,0 days 00:01:23.448000,12.0,0 days 00:01:24.323500,fp2,1029.5,0,1,0,1,2021,conventional,0 days 00:01:19.728000,0 days 00:01:19.456000,
584,LEC,1.0,MEDIUM,8,1.0,8.0,3.0,0 days 00:01:20.987000,3.0,0 days 00:01:21.011000,fp2,1024.0,0,0,1,0,2021,conventional,0 days 00:01:19.373000,0 days 00:01:18.769000,0 days 00:01:19.306000
585,LEC,3.0,SOFT,7,10.0,16.0,3.0,0 days 00:01:20.360000,1.0,0 days 00:01:20.360000,fp2,1040.5,1,0,1,0,2021,conventional,0 days 00:01:19.373000,0 days 00:01:18.769000,0 days 00:01:19.306000
586,LEC,5.0,SOFT,11,18.0,28.0,3.0,0 days 00:01:23.825000,8.0,0 days 00:01:24.416500,fp2,1020.5,0,1,0,1,2021,conventional,0 days 00:01:19.373000,0 days 00:01:18.769000,0 days 00:01:19.306000
587,LEC,6.0,MEDIUM,5,29.0,33.0,3.0,0 days 00:01:22.959000,2.0,0 days 00:01:23.192000,fp2,1023.5,0,0,0,1,2021,conventional,0 days 00:01:19.373000,0 days 00:01:18.769000,0 days 00:01:19.306000
588,STR,1.0,MEDIUM,7,1.0,7.0,3.0,0 days 00:01:21.167000,2.0,0 days 00:01:21.773000,fp2,1018.0,0,0,1,0,2021,conventional,0 days 00:01:19.913000,,
589,STR,2.0,SOFT,8,8.0,15.0,3.0,0 days 00:01:20.427000,2.0,0 days 00:01:21.159500,fp2,980.5,0,1,1,0,2021,conventional,0 days 00:01:19.913000,,
590,STR,3.0,MEDIUM,10,16.0,25.0,3.0,0 days 00:01:24,6.0,0 days 00:01:24.838500,fp2,1027.0,1,0,0,1,2021,conventional,0 days 00:01:19.913000,,
591,STR,4.0,SOFT,6,26.0,31.0,3.0,0 days 00:01:24.097000,3.0,0 days 00:01:24.210000,fp2,1001.0,0,0,0,1,2021,conventional,0 days 00:01:19.913000,,
592,TSU,1.0,MEDIUM,10,1.0,10.0,3.0,0 days 00:01:21.698000,3.0,0 days 00:01:21.716000,fp2,1032.5,1,0,1,0,2021,conventional,0 days 00:01:19.684000,0 days 00:01:19.463000,
593,TSU,2.0,SOFT,9,11.0,19.0,3.0,0 days 00:01:21.053000,3.0,0 days 00:01:21.353000,fp2,1029.0,0,0,1,0,2021,conventional,0 days 00:01:19.684000,0 days 00:01:19.463000,
594,TSU,3.0,MEDIUM,10,20.0,29.0,3.0,0 days 00:01:24.085000,8.0,0 days 00:01:24.366500,fp2,1019.0,0,0,0,1,2021,conventional,0 days 00:01:19.684000,0 days 00:01:19.463000,
595,TSU,4.0,SOFT,4,30.0,33.0,3.0,0 days 00:01:26.650000,1.0,0 days 00:01:26.650000,fp2,953.5,0,1,0,1,2021,conventional,0 days 00:01:19.684000,0 days 00:01:19.463000,
596,OCO,1.0,MEDIUM,7,1.0,7.0,3.0,0 days 00:01:21.148000,3.0,0 days 00:01:21.321000,fp2,1033.5,0,0,1,0,2021,conventional,0 days 00:01:19.092000,0 days 00:01:18.586000,0 days 00:01:19.042000
597,OCO,2.0,SOFT,8,8.0,15.0,3.0,0 days 00:01:20.235000,3.0,0 days 00:01:20.403000,fp2,1055.5,1,0,1,0,2021,conventional,0 days 00:01:19.092000,0 days 00:01:18.586000,0 days 00:01:19.042000
598,OCO,3.0,SOFT,16,16.0,31.0,3.0,0 days 00:01:23.942000,13.0,0 days 00:01:24.760000,fp2,1018.0,0,1,0,1,2021,conventional,0 days 00:01:19.092000,0 days 00:01:18.586000,0 days 00:01:19.042000
599,VER,1.0,MEDIUM,4,1.0,4.0,3.0,0 days 00:01:20.937000,1.0,0 days 00:01:20.937000,fp2,1049.0,1,0,1,0,2021,conventional,0 days 00:01:19.485000,0 days 00:01:18.650000,0 days 00:01:18.746000
600,VER,2.0,MEDIUM,5,5.0,9.0,3.0,0 days 00:01:20.257000,2.0,0 days 00:01:20.289500,fp2,1022.5,0,0,1,0,2021,conventional,0 days 00:01:19.485000,0 days 00:01:18.650000,0 days 00:01:18.746000
601,VER,3.0,SOFT,5,10.0,14.0,3.0,0 days 00:01:19.980000,2.0,0 days 00:01:20.157000,fp2,999.5,0,1,1,0,2021,conventional,0 days 00:01:19.485000,0 days 00:01:18.650000,0 days 00:01:18.746000
602,VER,4.0,MEDIUM,12,15.0,26.0,3.0,0 days 00:01:22.906000,9.0,0 days 00:01:23.181000,fp2,1033.0,0,0,0,1,2021,conventional,0 days 00:01:19.485000,0 days 00:01:18.650000,0 days 00:01:18.746000
603,HAM,1.0,MEDIUM,7,1.0,7.0,3.0,0 days 00:01:20.508000,2.0,0 days 00:01:20.974500,fp2,1041.5,1,0,1,0,2021,conventional,0 days 00:01:18.857000,0 days 00:01:17.968000,0 days 00:01:18.355000
604,HAM,2.0,SOFT,6,8.0,13.0,3.0,0 days 00:01:19.837000,2.0,0 days 00:01:19.905000,fp2,1040.0,0,0,1,0,2021,conventional,0 days 00:01:18.857000,0 days 00:01:17.968000,0 days 00:01:18.355000
605,HAM,3.0,SOFT,7,14.0,20.0,3.0,0 days 00:01:23.209000,5.0,0 days 00:01:23.377000,fp2,1029.0,0,0,0,1,2021,conventional,0 days 00:01:18.857000,0 days 00:01:17.968000,0 days 00:01:18.355000
606,HAM,4.0,SOFT,3,21.0,23.0,3.0,0 days 00:01:24.766000,1.0,0 days 00:01:24.766000,fp2,1020.5,0,1,0,1,2021,conventional,0 days 00:01:18.857000,0 days 00:01:17.968000,0 days 00:01:18.355000
607,HAM,5.0,MEDIUM,10,24.0,33.0,3.0,0 days 00:01:23.428000,7.0,0 days 00:01:23.940000,fp2,1024.0,0,0,0,1,2021,conventional,0 days 00:01:18.857000,0 days 00:01:17.968000,0 days 00:01:18.355000
608,MSC,2.0,SOFT,6,9.0,14.0,3.0,0 days 00:01:21.232000,2.0,0 days 00:01:21.384500,fp2,1028.0,0,0,1,0,2021,conventional,0 days 00:01:20.452000,,
609,MSC,3.0,HARD,5,15.0,19.0,3.0,0 days 00:01:25.264000,1.0,0 days 00:01:25.264000,fp2,1000.0,0,1,0,1,2021,conventional,0 days 00:01:20.452000,,
610,MSC,4.0,SOFT,10,20.0,29.0,3.0,0 days 00:01:24.796000,7.0,0 days 00:01:25.480000,fp2,1013.5,0,0,0,1,2021,conventional,0 days 00:01:20.452000,,
611,SAI,1.0,MEDIUM,7,1.0,7.0,3.0,0 days 00:01:20.490000,3.0,0 days 00:01:20.831000,fp2,1016.0,0,1,1,0,2021,conventional,0 days 00:01:19.309000,0 days 00:01:18.813000,0 days 00:01:19.039000
612,SAI,3.0,SOFT,8,9.0,16.0,3.0,0 days 00:01:20.197000,2.0,0 days 00:01:20.354500,fp2,1016.5,0,0,1,0,2021,conventional,0 days 00:01:19.309000,0 days 00:01:18.813000,0 days 00:01:19.039000
613,SAI,5.0,SOFT,7,18.0,24.0,3.0,0 days 00:01:23.932000,4.0,0 days 00:01:24.094500,fp2,1025.0,1,0,0,1,2021,conventional,0 days 00:01:19.309000,0 days 00:01:18.813000,0 days 00:01:19.039000
614,SAI,6.0,MEDIUM,9,25.0,33.0,3.0,0 days 00:01:23.243000,5.0,0 days 00:01:23.621000,fp2,1024.0,0,0,0,1,2021,conventional,0 days 00:01:19.309000,0 days 00:01:18.813000,0 days 00:01:19.039000
615,RUS,2.0,SOFT,7,10.0,16.0,3.0,0 days 00:01:20.976000,2.0,0 days 00:01:21.001000,fp2,1028.0,0,0,1,0,2021,conventional,0 days 00:01:19.797000,0 days 00:01:19.109000,
616,RUS,3.0,MEDIUM,2,17.0,18.0,3.0,0 days 00:01:29.525000,1.0,0 days 00:01:29.525000,fp2,1023.0,0,1,0,1,2021,conventional,0 days 00:01:19.797000,0 days 00:01:19.109000,
617,RUS,4.0,SOFT,14,19.0,32.0,3.0,0 days 00:01:24.513000,11.0,0 days 00:01:24.663000,fp2,1038.5,1,0,0,1,2021,conventional,0 days 00:01:19.797000,0 days 00:01:19.109000,
618,BOT,1.0,MEDIUM,7,1.0,7.0,3.0,0 days 00:01:20.423000,2.0,0 days 00:01:20.614000,fp2,1034.5,0,0,1,0,2021,conventional,0 days 00:01:18.722000,0 days 00:01:18.458000,0 days 00:01:18.348000
619,BOT,2.0,SOFT,7,8.0,14.0,3.0,0 days 00:01:20.181000,2.0,0 days 00:01:20.215000,fp2,1055.0,1,0,1,0,2021,conventional,0 days 00:01:18.722000,0 days 00:01:18.458000,0 days 00:01:18.348000
620,BOT,3.0,SOFT,7,15.0,21.0,3.0,0 days 00:01:23.160000,5.0,0 days 00:01:23.366000,fp2,1028.0,0,1,0,1,2021,conventional,0 days 00:01:18.722000,0 days 00:01:18.458000,0 days 00:01:18.348000
621,BOT,4.0,MEDIUM,7,22.0,28.0,3.0,0 days 00:01:22.858000,5.0,0 days 00:01:23.129000,fp2,1038.5,0,0,0,1,2021,conventional,0 days 00:01:18.722000,0 days 00:01:18.458000,0 days 00:01:18.348000
622,GIO,2.0,SOFT,7,9.0,15.0,3.0,0 days 00:01:21.238000,2.0,0 days 00:01:21.590000,fp2,1029.0,0,0,1,0,2021,conventional,0 days 00:01:19.410000,0 days 00:01:19.216000,
623,GIO,4.0,MEDIUM,16,17.0,32.0,3.0,0 days 00:01:24.008000,11.0,0 days 00:01:24.909000,fp2,1035.5,1,0,0,1,2021,conventional,0 days 00:01:19.410000,0 days 00:01:19.216000,
624,RIC,2.0,SOFT,8,13.0,20.0,3.0,0 days 00:01:20.995000,3.0,0 days 00:01:21.204000,fp1,1057.5,1,0,1,0,2021,conventional,0 days 00:01:19.839000,,
625,RIC,4.0,SOFT,10,22.0,31.0,3.0,0 days 00:01:23.586000,6.0,0 days 00:01:24.488000,fp1,1006.5,0,1,0,1,2021,conventional,0 days 00:01:19.839000,,
626,NOR,1.0,HARD,9,1.0,9.0,3.0,0 days 00:01:23.086000,4.0,0 days 00:01:23.920500,fp1,1017.0,0,1,0,1,2021,conventional,0 days 00:01:18.794000,0 days 00:01:18.481000,0 days 00:01:19.116000
627,NOR,2.0,HARD,3,10.0,12.0,3.0,0 days 00:01:23.160000,1.0,0 days 00:01:23.160000,fp1,1036.5,0,0,0,1,2021,conventional,0 days 00:01:18.794000,0 days 00:01:18.481000,0 days 00:01:19.116000
628,NOR,3.0,HARD,3,13.0,15.0,3.0,0 days 00:01:23.163000,2.0,0 days 00:01:24.325000,fp1,1044.5,1,0,0,1,2021,conventional,0 days 00:01:18.794000,0 days 00:01:18.481000,0 days 00:01:19.116000
629,NOR,4.0,SOFT,11,16.0,26.0,3.0,0 days 00:01:20.635000,4.0,0 days 00:01:20.924500,fp1,1023.5,0,0,1,0,2021,conventional,0 days 00:01:18.794000,0 days 00:01:18.481000,0 days 00:01:19.116000
630,VET,2.0,SOFT,9,12.0,20.0,3.0,0 days 00:01:21.405000,2.0,0 days 00:01:21.505500,fp1,1014.0,0,0,1,0,2021,conventional,0 days 00:01:19.403000,0 days 00:01:18.970000,0 days 00:01:19.659000
631,VET,3.0,SOFT,11,21.0,31.0,3.0,0 days 00:01:23.652000,9.0,0 days 00:01:24.408000,fp1,1013.5,0,1,0,1,2021,conventional,0 days 00:01:19.403000,0 days 00:01:18.970000,0 days 00:01:19.659000
632,LAT,1.0,HARD,10,1.0,10.0,3.0,0 days 00:01:24.579000,3.0,0 days 00:01:25.547000,fp1,1028.5,1,0,0,1,2021,conventional,0 days 00:01:20.285000,,
633,LAT,5.0,SOFT,9,21.0,29.0,3.0,0 days 00:01:24.544000,5.0,0 days 00:01:25.206000,fp1,1015.5,0,0,0,1,2021,conventional,0 days 00:01:20.285000,,
634,RAI,3.0,SOFT,6,15.0,20.0,3.0,0 days 00:01:21.381000,2.0,0 days 00:01:21.484500,fp1,1009.5,0,1,1,0,2021,conventional,0 days 00:01:19.748000,0 days 00:01:19.812000,
635,RAI,4.0,SOFT,5,21.0,25.0,3.0,0 days 00:01:21.666000,1.0,0 days 00:01:21.666000,fp1,1053.0,1,0,1,0,2021,conventional,0 days 00:01:19.748000,0 days 00:01:19.812000,
636,MAZ,3.0,SOFT,10,20.0,29.0,3.0,0 days 00:01:25.588000,5.0,0 days 00:01:26.766000,fp1,1006.5,0,0,0,1,2021,conventional,0 days 00:01:20.912000,,
637,GAS,1.0,HARD,8,1.0,8.0,3.0,0 days 00:01:22.540000,4.0,0 days 00:01:22.894000,fp1,1044.0,1,0,0,1,2021,conventional,0 days 00:01:19.464000,0 days 00:01:19.052000,0 days 00:01:19.475000
638,GAS,3.0,SOFT,7,18.0,24.0,3.0,0 days 00:01:20.444000,3.0,0 days 00:01:20.558000,fp1,1022.5,0,0,1,0,2021,conventional,0 days 00:01:19.464000,0 days 00:01:19.052000,0 days 00:01:19.475000
