,Driver,Stint,Compound,LapCount,FirstLap,LastLap,race_number,fastest_laptime,number_quick_laptime,avg_quick_laptime,fp_session,SpeedTotal,high_engine_mode,low_engine_mode,quali_sim,race_sim,year,event_format,q1,q2,q3
1745,BOT,1.0,SOFT,9,1.0,9.0,7.0,0 days 00:01:11.998000,4.0,0 days 00:01:12.204500,fp3,1091.0,1,0,1,0,2019,conventional,0 days 00:01:11.229000,0 days 00:01:11.095000,0 days 00:01:11.101000
1746,BOT,3.0,SOFT,7,11.0,17.0,7.0,0 days 00:01:11.531000,2.0,0 days 00:01:11.635500,fp3,1077.0,0,1,1,0,2019,conventional,0 days 00:01:11.229000,0 days 00:01:11.095000,0 days 00:01:11.101000
1747,KUB,1.0,SOFT,6,1.0,6.0,7.0,0 days 00:01:16.732000,2.0,0 days 00:01:17.225000,fp3,1064.5,0,1,0,1,2019,conventional,0 days 00:01:14.393000,,
1748,RIC,3.0,SOFT,7,9.0,15.0,8.0,0 days 00:01:34.540000,2.0,0 days 00:01:34.626000,fp1,958.0,0,0,1,0,2019,conventional,0 days 00:01:30.954000,0 days 00:01:30.369000,0 days 00:01:29.918000
1749,RIC,4.0,SOFT,3,16.0,18.0,8.0,0 days 00:01:38.785000,1.0,0 days 00:01:38.785000,fp1,960.0,1,0,0,1,2019,conventional,0 days 00:01:30.954000,0 days 00:01:30.369000,0 days 00:01:29.918000
1750,NOR,4.0,MEDIUM,3,9.0,11.0,8.0,0 days 00:01:35.018000,1.0,0 days 00:01:35.018000,fp1,971.5,1,0,1,0,2019,conventional,0 days 00:01:30.989000,0 days 00:01:30.019000,0 days 00:01:29.418000
1751,NOR,5.0,SOFT,7,12.0,18.0,8.0,0 days 00:01:34.110000,3.0,0 days 00:01:34.651000,fp1,960.0,0,0,1,0,2019,conventional,0 days 00:01:30.989000,0 days 00:01:30.019000,0 days 00:01:29.418000
1752,NOR,6.0,SOFT,3,19.0,21.0,8.0,0 days 00:01:39.360000,1.0,0 days 00:01:39.360000,fp1,939.0,0,1,0,1,2019,conventional,0 days 00:01:30.989000,0 days 00:01:30.019000,0 days 00:01:29.418000
1753,VET,2.0,SOFT,4,9.0,12.0,8.0,0 days 00:01:37.132000,1.0,0 days 00:01:37.132000,fp1,874.0,0,1,0,1,2019,conventional,0 days 00:01:31.075000,0 days 00:01:29.506000,0 days 00:01:29.799000
1754,VET,4.0,SOFT,5,14.0,18.0,8.0,0 days 00:01:33.790000,2.0,0 days 00:01:34.347000,fp1,922.0,0,0,1,0,2019,conventional,0 days 00:01:31.075000,0 days 00:01:29.506000,0 days 00:01:29.799000
1755,GAS,4.0,SOFT,6,12.0,17.0,8.0,0 days 00:01:34.091000,2.0,0 days 00:01:34.181000,fp1,913.5,0,1,1,0,2019,conventional,0 days 00:01:31.152000,0 days 00:01:30.421000,0 days 00:01:30.184000
1756,GAS,5.0,SOFT,3,18.0,20.0,8.0,0 days 00:01:38.141000,1.0,0 days 00:01:38.141000,fp1,931.0,0,0,0,1,2019,conventional,0 days 00:01:31.152000,0 days 00:01:30.421000,0 days 00:01:30.184000
1757,PER,2.0,MEDIUM,3,2.0,4.0,8.0,0 days 00:01:38.404000,1.0,0 days 00:01:38.404000,fp1,956.0,0,0,0,1,2019,conventional,0 days 00:01:30.964000,0 days 00:01:30.738000,
1758,PER,4.0,MEDIUM,7,10.0,16.0,8.0,0 days 00:01:34.809000,2.0,0 days 00:01:35.007000,fp1,968.0,1,0,1,0,2019,conventional,0 days 00:01:30.964000,0 days 00:01:30.738000,
1759,PER,5.0,MEDIUM,5,17.0,21.0,8.0,0 days 00:01:36.758000,2.0,0 days 00:01:38.138000,fp1,945.0,0,1,0,1,2019,conventional,0 days 00:01:30.964000,0 days 00:01:30.738000,
1760,LEC,1.0,SOFT,9,1.0,9.0,8.0,0 days 00:01:35.822000,3.0,0 days 00:01:36.846000,fp1,932.0,0,0,0,1,2019,conventional,0 days 00:01:30.647000,0 days 00:01:29.699000,0 days 00:01:28.965000
1761,LEC,3.0,SOFT,6,11.0,16.0,8.0,0 days 00:01:33.111000,1.0,0 days 00:01:33.111000,fp1,897.5,0,1,1,0,2019,conventional,0 days 00:01:30.647000,0 days 00:01:29.699000,0 days 00:01:28.965000
1762,LEC,4.0,SOFT,4,17.0,20.0,8.0,0 days 00:01:35.171000,2.0,0 days 00:01:36.402000,fp1,978.5,1,0,0,1,2019,conventional,0 days 00:01:30.647000,0 days 00:01:29.699000,0 days 00:01:28.965000
1763,STR,3.0,MEDIUM,7,11.0,17.0,8.0,0 days 00:01:35.063000,2.0,0 days 00:01:35.440000,fp1,961.5,1,0,1,0,2019,conventional,0 days 00:01:31.726000,,
1764,MAG,4.0,SOFT,5,15.0,19.0,8.0,0 days 00:01:39.592000,3.0,0 days 00:01:39.968000,fp1,935.5,0,0,0,1,2019,conventional,0 days 00:01:31.166000,0 days 00:01:31.440000,
1765,ALB,5.0,SOFT,7,12.0,18.0,8.0,0 days 00:01:34.804000,2.0,0 days 00:01:34.884000,fp1,950.5,0,1,1,0,2019,conventional,0 days 00:01:31.445000,0 days 00:01:30.461000,
1766,ALB,6.0,SOFT,7,19.0,25.0,8.0,0 days 00:01:40.302000,5.0,0 days 00:01:41.043000,fp1,953.0,0,0,0,1,2019,conventional,0 days 00:01:31.445000,0 days 00:01:30.461000,
1767,KVY,2.0,SOFT,4,2.0,5.0,8.0,0 days 00:01:38.231000,1.0,0 days 00:01:38.231000,fp1,933.0,0,1,0,1,2019,conventional,0 days 00:01:31.564000,,
1768,KVY,6.0,SOFT,6,19.0,24.0,8.0,0 days 00:01:40.017000,4.0,0 days 00:01:40.970000,fp1,944.5,0,0,0,1,2019,conventional,0 days 00:01:31.564000,,
1769,HUL,5.0,SOFT,7,12.0,18.0,8.0,0 days 00:01:34.810000,3.0,0 days 00:01:35.125000,fp1,948.0,1,0,1,0,2019,conventional,0 days 00:01:30.865000,0 days 00:01:30.544000,
1770,HUL,6.0,SOFT,7,19.0,25.0,8.0,0 days 00:01:40.743000,5.0,0 days 00:01:41.149000,fp1,944.5,0,0,0,1,2019,conventional,0 days 00:01:30.865000,0 days 00:01:30.544000,
1771,VER,3.0,SOFT,4,10.0,13.0,8.0,0 days 00:01:33.618000,1.0,0 days 00:01:33.618000,fp1,941.5,0,1,1,0,2019,conventional,0 days 00:01:31.327000,0 days 00:01:30.099000,0 days 00:01:29.409000
1772,VER,4.0,SOFT,7,14.0,20.0,8.0,0 days 00:01:38.242000,4.0,0 days 00:01:39.118000,fp1,943.0,0,0,0,1,2019,conventional,0 days 00:01:31.327000,0 days 00:01:30.099000,0 days 00:01:29.409000
1773,HAM,1.0,SOFT,3,1.0,3.0,8.0,0 days 00:01:36.492000,1.0,0 days 00:01:36.492000,fp1,923.5,0,0,0,1,2019,conventional,0 days 00:01:30.609000,0 days 00:01:29.520000,0 days 00:01:28.319000
1774,HAM,2.0,SOFT,3,4.0,6.0,8.0,0 days 00:01:34.864000,1.0,0 days 00:01:34.864000,fp1,923.5,0,0,1,0,2019,conventional,0 days 00:01:30.609000,0 days 00:01:29.520000,0 days 00:01:28.319000
1775,HAM,3.0,SOFT,9,7.0,15.0,8.0,0 days 00:01:32.738000,3.0,0 days 00:01:33.272000,fp1,905.5,0,1,1,0,2019,conventional,0 days 00:01:30.609000,0 days 00:01:29.520000,0 days 00:01:28.319000
1776,HAM,4.0,SOFT,6,16.0,21.0,8.0,0 days 00:01:37.229000,2.0,0 days 00:01:38.357500,fp1,959.0,1,0,0,1,2019,conventional,0 days 00:01:30.609000,0 days 00:01:29.520000,0 days 00:01:28.319000
1777,SAI,3.0,MEDIUM,5,9.0,13.0,8.0,0 days 00:01:35.417000,1.0,0 days 00:01:35.417000,fp1,965.0,0,0,1,0,2019,conventional,0 days 00:01:31.073000,0 days 00:01:30.319000,0 days 00:01:29.522000
1778,SAI,4.0,SOFT,7,14.0,20.0,8.0,0 days 00:01:34.261000,2.0,0 days 00:01:34.409000,fp1,966.0,0,0,1,0,2019,conventional,0 days 00:01:31.073000,0 days 00:01:30.319000,0 days 00:01:29.522000
1779,BOT,1.0,SOFT,3,1.0,3.0,8.0,0 days 00:01:34.695000,1.0,0 days 00:01:34.695000,fp1,911.0,0,0,1,0,2019,conventional,0 days 00:01:30.550000,0 days 00:01:29.437000,0 days 00:01:28.605000
1780,BOT,2.0,SOFT,3,4.0,6.0,8.0,0 days 00:01:34.500000,1.0,0 days 00:01:34.500000,fp1,889.5,0,1,1,0,2019,conventional,0 days 00:01:30.550000,0 days 00:01:29.437000,0 days 00:01:28.605000
1781,BOT,3.0,SOFT,9,7.0,15.0,8.0,0 days 00:01:32.807000,4.0,0 days 00:01:33.272000,fp1,961.5,1,0,1,0,2019,conventional,0 days 00:01:30.550000,0 days 00:01:29.437000,0 days 00:01:28.605000
1782,BOT,4.0,SOFT,5,16.0,20.0,8.0,0 days 00:01:37.662000,2.0,0 days 00:01:38.914500,fp1,953.0,0,0,0,1,2019,conventional,0 days 00:01:30.550000,0 days 00:01:29.437000,0 days 00:01:28.605000
1783,KUB,5.0,SOFT,9,19.0,27.0,8.0,0 days 00:01:42.856000,7.0,0 days 00:01:43.532000,fp1,930.5,0,1,0,1,2019,conventional,0 days 00:01:33.205000,,
1784,RIC,3.0,SOFT,7,9.0,15.0,8.0,0 days 00:01:34.540000,2.0,0 days 00:01:34.626000,fp1,958.0,0,0,1,0,2019,conventional,0 days 00:01:30.954000,0 days 00:01:30.369000,0 days 00:01:29.918000
1785,RIC,4.0,SOFT,3,16.0,18.0,8.0,0 days 00:01:38.785000,1.0,0 days 00:01:38.785000,fp1,960.0,1,0,0,1,2019,conventional,0 days 00:01:30.954000,0 days 00:01:30.369000,0 days 00:01:29.918000
1786,NOR,4.0,MEDIUM,3,9.0,11.0,8.0,0 days 00:01:35.018000,1.0,0 days 00:01:35.018000,fp1,971.5,1,0,1,0,2019,conventional,0 days 00:01:30.989000,0 days 00:01:30.019000,0 days 00:01:29.418000
1787,NOR,5.0,SOFT,7,12.0,18.0,8.0,0 days 00:01:34.110000,3.0,0 days 00:01:34.651000,fp1,960.0,0,0,1,0,2019,conventional,0 days 00:01:30.989000,0 days 00:01:30.019000,0 days 00:01:29.418000
1788,NOR,6.0,SOFT,3,19.0,21.0,8.0,0 days 00:01:39.360000,1.0,0 days 00:01:39.360000,fp1,939.0,0,1,0,1,2019,conventional,0 days 00:01:30.989000,0 days 00:01:30.019000,0 days 00:01:29.418000
1789,VET,2.0,SOFT,4,9.0,12.0,8.0,0 days 00:01:37.132000,1.0,0 days 00:01:37.132000,fp1,874.0,0,1,0,1,2019,conventional,0 days 00:01:31.075000,0 days 00:01:29.506000,0 days 00:01:29.799000
1790,VET,4.0,SOFT,5,14.0,18.0,8.0,0 days 00:01:33.790000,2.0,0 days 00:01:34.347000,fp1,922.0,0,0,1,0,2019,conventional,0 days 00:01:31.075000,0 days 00:01:29.506000,0 days 00:01:29.799000
1791,GAS,4.0,SOFT,6,12.0,17.0,8.0,0 days 00:01:34.091000,2.0,0 days 00:01:34.181000,fp1,913.5,0,1,1,0,2019,conventional,0 days 00:01:31.152000,0 days 00:01:30.421000,0 days 00:01:30.184000
1792,GAS,5.0,SOFT,3,18.0,20.0,8.0,0 days 00:01:38.141000,1.0,0 days 00:01:38.141000,fp1,931.0,0,0,0,1,2019,conventional,0 days 00:01:31.152000,0 days 00:01:30.421000,0 days 00:01:30.184000
1793,PER,2.0,MEDIUM,3,2.0,4.0,8.0,0 days 00:01:38.404000,1.0,0 days 00:01:38.404000,fp1,956.0,0,0,0,1,2019,conventional,0 days 00:01:30.964000,0 days 00:01:30.738000,
1794,PER,4.0,MEDIUM,7,10.0,16.0,8.0,0 days 00:01:34.809000,2.0,0 days 00:01:35.007000,fp1,968.0,1,0,1,0,2019,conventional,0 days 00:01:30.964000,0 days 00:01:30.738000,
1795,PER,5.0,MEDIUM,5,17.0,21.0,8.0,0 days 00:01:36.758000,2.0,0 days 00:01:38.138000,fp1,945.0,0,1,0,1,2019,conventional,0 days 00:01:30.964000,0 days 00:01:30.738000,
1796,LEC,1.0,SOFT,9,1.0,9.0,8.0,0 days 00:01:35.822000,3.0,0 days 00:01:36.846000,fp1,932.0,0,0,0,1,2019,conventional,0 days 00:01:30.647000,0 days 00:01:29.699000,0 days 00:01:28.965000
1797,LEC,3.0,SOFT,6,11.0,16.0,8.0,0 days 00:01:33.111000,1.0,0 days 00:01:33.111000,fp1,897.5,0,1,1,0,2019,conventional,0 days 00:01:30.647000,0 days 00:01:29.699000,0 days 00:01:28.965000
1798,LEC,4.0,SOFT,4,17.0,20.0,8.0,0 days 00:01:35.171000,2.0,0 days 00:01:36.402000,fp1,978.5,1,0,0,1,2019,conventional,0 days 00:01:30.647000,0 days 00:01:29.699000,0 days 00:01:28.965000
1799,STR,3.0,MEDIUM,7,11.0,17.0,8.0,0 days 00:01:35.063000,2.0,0 days 00:01:35.440000,fp1,961.5,1,0,1,0,2019,conventional,0 days 00:01:31.726000,,
1800,MAG,4.0,SOFT,5,15.0,19.0,8.0,0 days 00:01:39.592000,3.0,0 days 00:01:39.968000,fp1,935.5,0,0,0,1,2019,conventional,0 days 00:01:31.166000,0 days 00:01:31.440000,
1801,ALB,5.0,SOFT,7,12.0,18.0,8.0,0 days 00:01:34.804000,2.0,0 days 00:01:34.884000,fp1,950.5,0,1,1,0,2019,conventional,0 days 00:01:31.445000,0 days 00:01:30.461000,
1802,ALB,6.0,SOFT,7,19.0,25.0,8.0,0 days 00:01:40.302000,5.0,0 days 00:01:41.043000,fp1,953.0,0,0,0,1,2019,conventional,0 days 00:01:31.445000,0 days 00:01:30.461000,
1803,KVY,2.0,SOFT,4,2.0,5.0,8.0,0 days 00:01:38.231000,1.0,0 days 00:01:38.231000,fp1,933.0,0,1,0,1,2019,conventional,0 days 00:01:31.564000,,
1804,KVY,6.0,SOFT,6,19.0,24.0,8.0,0 days 00:01:40.017000,4.0,0 days 00:01:40.970000,fp1,944.5,0,0,0,1,2019,conventional,0 days 00:01:31.564000,,
1805,HUL,5.0,SOFT,7,12.0,18.0,8.0,0 days 00:01:34.810000,3.0,0 days 00:01:35.125000,fp1,948.0,1,0,1,0,2019,conventional,0 days 00:01:30.865000,0 days 00:01:30.544000,
1806,HUL,6.0,SOFT,7,19.0,25.0,8.0,0 days 00:01:40.743000,5.0,0 days 00:01:41.149000,fp1,944.5,0,0,0,1,2019,conventional,0 days 00:01:30.865000,0 days 00:01:30.544000,
1807,VER,3.0,SOFT,4,10.0,13.0,8.0,0 days 00:01:33.618000,1.0,0 days 00:01:33.618000,fp1,941.5,0,1,1,0,2019,conventional,0 days 00:01:31.327000,0 days 00:01:30.099000,0 days 00:01:29.409000
1808,VER,4.0,SOFT,7,14.0,20.0,8.0,0 days 00:01:38.242000,4.0,0 days 00:01:39.118000,fp1,943.0,0,0,0,1,2019,conventional,0 days 00:01:31.327000,0 days 00:01:30.099000,0 days 00:01:29.409000
1809,HAM,1.0,SOFT,3,1.0,3.0,8.0,0 days 00:01:36.492000,1.0,0 days 00:01:36.492000,fp1,923.5,0,0,0,1,2019,conventional,0 days 00:01:30.609000,0 days 00:01:29.520000,0 days 00:01:28.319000
1810,HAM,2.0,SOFT,3,4.0,6.0,8.0,0 days 00:01:34.864000,1.0,0 days 00:01:34.864000,fp1,923.5,0,0,1,0,2019,conventional,0 days 00:01:30.609000,0 days 00:01:29.520000,0 days 00:01:28.319000
1811,HAM,3.0,SOFT,9,7.0,15.0,8.0,0 days 00:01:32.738000,3.0,0 days 00:01:33.272000,fp1,905.5,0,1,1,0,2019,conventional,0 days 00:01:30.609000,0 days 00:01:29.520000,0 days 00:01:28.319000
1812,HAM,4.0,SOFT,6,16.0,21.0,8.0,0 days 00:01:37.229000,2.0,0 days 00:01:38.357500,fp1,959.0,1,0,0,1,2019,conventional,0 days 00:01:30.609000,0 days 00:01:29.520000,0 days 00:01:28.319000
1813,SAI,3.0,MEDIUM,5,9.0,13.0,8.0,0 days 00:01:35.417000,1.0,0 days 00:01:35.417000,fp1,965.0,0,0,1,0,2019,conventional,0 days 00:01:31.073000,0 days 00:01:30.319000,0 days 00:01:29.522000
1814,SAI,4.0,SOFT,7,14.0,20.0,8.0,0 days 00:01:34.261000,2.0,0 days 00:01:34.409000,fp1,966.0,0,0,1,0,2019,conventional,0 days 00:01:31.073000,0 days 00:01:30.319000,0 days 00:01:29.522000
1815,BOT,1.0,SOFT,3,1.0,3.0,8.0,0 days 00:01:34.695000,1.0,0 days 00:01:34.695000,fp1,911.0,0,0,1,0,2019,conventional,0 days 00:01:30.550000,0 days 00:01:29.437000,0 days 00:01:28.605000
1816,BOT,2.0,SOFT,3,4.0,6.0,8.0,0 days 00:01:34.500000,1.0,0 days 00:01:34.500000,fp1,889.5,0,1,1,0,2019,conventional,0 days 00:01:30.550000,0 days 00:01:29.437000,0 days 00:01:28.605000
1817,BOT,3.0,SOFT,9,7.0,15.0,8.0,0 days 00:01:32.807000,4.0,0 days 00:01:33.272000,fp1,961.5,1,0,1,0,2019,conventional,0 days 00:01:30.550000,0 days 00:01:29.437000,0 days 00:01:28.605000
1818,BOT,4.0,SOFT,5,16.0,20.0,8.0,0 days 00:01:37.662000,2.0,0 days 00:01:38.914500,fp1,953.0,0,0,0,1,2019,conventional,0 days 00:01:30.550000,0 days 00:01:29.437000,0 days 00:01:28.605000
1819,KUB,5.0,SOFT,9,19.0,27.0,8.0,0 days 00:01:42.856000,7.0,0 days 00:01:43.532000,fp1,930.5,0,1,0,1,2019,conventional,0 days 00:01:33.205000,,
1820,RIC,3.0,SOFT,5,11.0,15.0,8.0,0 days 00:01:33.035000,2.0,0 days 00:01:33.120000,fp2,928.5,0,1,1,0,2019,conventional,0 days 00:01:30.954000,0 days 00:01:30.369000,0 days 00:01:29.918000
1821,RIC,5.0,SOFT,11,17.0,27.0,8.0,0 days 00:01:38.191000,8.0,0 days 00:01:38.455000,fp2,966.0,1,0,0,1,2019,conventional,0 days 00:01:30.954000,0 days 00:01:30.369000,0 days 00:01:29.918000
1822,RIC,6.0,HARD,7,28.0,34.0,8.0,0 days 00:01:35.810000,5.0,0 days 00:01:36.095000,fp2,962.5,0,0,0,1,2019,conventional,0 days 00:01:30.954000,0 days 00:01:30.369000,0 days 00:01:29.918000
1823,NOR,5.0,SOFT,6,19.0,24.0,8.0,0 days 00:01:31.882000,2.0,0 days 00:01:31.980000,fp2,927.5,0,1,1,0,2019,conventional,0 days 00:01:30.989000,0 days 00:01:30.019000,0 days 00:01:29.418000
1824,NOR,7.0,SOFT,6,26.0,31.0,8.0,0 days 00:01:36.900000,4.0,0 days 00:01:37.385500,fp2,960.5,1,0,0,1,2019,conventional,0 days 00:01:30.989000,0 days 00:01:30.019000,0 days 00:01:29.418000
1825,VET,1.0,MEDIUM,7,1.0,7.0,8.0,0 days 00:01:32.763000,2.0,0 days 00:01:32.859500,fp2,918.0,0,0,1,0,2019,conventional,0 days 00:01:31.075000,0 days 00:01:29.506000,0 days 00:01:29.799000
1826,VET,2.0,SOFT,4,8.0,11.0,8.0,0 days 00:01:31.665000,1.0,0 days 00:01:31.665000,fp2,871.5,0,1,1,0,2019,conventional,0 days 00:01:31.075000,0 days 00:01:29.506000,0 days 00:01:29.799000
1827,VET,3.0,SOFT,3,12.0,14.0,8.0,0 days 00:01:31.845000,1.0,0 days 00:01:31.845000,fp2,932.0,0,0,1,0,2019,conventional,0 days 00:01:31.075000,0 days 00:01:29.506000,0 days 00:01:29.799000
1828,VET,6.0,SOFT,5,17.0,21.0,8.0,0 days 00:01:37.804000,3.0,0 days 00:01:38.085000,fp2,972.5,1,0,0,1,2019,conventional,0 days 00:01:31.075000,0 days 00:01:29.506000,0 days 00:01:29.799000
1829,VET,7.0,MEDIUM,11,22.0,32.0,8.0,0 days 00:01:36.094000,7.0,0 days 00:01:36.784000,fp2,968.0,0,0,0,1,2019,conventional,0 days 00:01:31.075000,0 days 00:01:29.506000,0 days 00:01:29.799000
1830,RAI,2.0,SOFT,8,10.0,17.0,8.0,0 days 00:01:32.677000,2.0,0 days 00:01:32.910000,fp2,928.0,0,1,1,0,2019,conventional,0 days 00:01:30.972000,0 days 00:01:30.533000,
1831,RAI,4.0,SOFT,6,19.0,24.0,8.0,0 days 00:01:38.642000,3.0,0 days 00:01:39.237000,fp2,966.5,1,0,0,1,2019,conventional,0 days 00:01:30.972000,0 days 00:01:30.533000,
1832,RAI,5.0,MEDIUM,10,25.0,34.0,8.0,0 days 00:01:36.557000,8.0,0 days 00:01:37.441000,fp2,962.0,0,0,0,1,2019,conventional,0 days 00:01:30.972000,0 days 00:01:30.533000,
1833,GRO,1.0,HARD,3,1.0,3.0,8.0,0 days 00:01:42.202000,1.0,0 days 00:01:42.202000,fp2,901.0,0,1,0,1,2019,conventional,0 days 00:01:31.626000,,
1834,GRO,3.0,SOFT,13,15.0,27.0,8.0,0 days 00:01:38.382000,10.0,0 days 00:01:39.463500,fp2,948.5,1,0,0,1,2019,conventional,0 days 00:01:31.626000,,
1835,GAS,1.0,MEDIUM,7,1.0,7.0,8.0,0 days 00:01:32.497000,3.0,0 days 00:01:33.497000,fp2,947.0,0,1,1,0,2019,conventional,0 days 00:01:31.152000,0 days 00:01:30.421000,0 days 00:01:30.184000
1836,GAS,2.0,SOFT,5,8.0,12.0,8.0,0 days 00:01:32.448000,2.0,0 days 00:01:32.627500,fp2,965.0,0,0,1,0,2019,conventional,0 days 00:01:31.152000,0 days 00:01:30.421000,0 days 00:01:30.184000
1837,GAS,3.0,SOFT,7,13.0,19.0,8.0,0 days 00:01:37.552000,5.0,0 days 00:01:38.008000,fp2,961.0,0,0,0,1,2019,conventional,0 days 00:01:31.152000,0 days 00:01:30.421000,0 days 00:01:30.184000
1838,GAS,4.0,MEDIUM,10,20.0,29.0,8.0,0 days 00:01:35.904000,7.0,0 days 00:01:36.944000,fp2,965.5,1,0,0,1,2019,conventional,0 days 00:01:31.152000,0 days 00:01:30.421000,0 days 00:01:30.184000
1839,PER,2.0,SOFT,6,6.0,11.0,8.0,0 days 00:01:33.300000,2.0,0 days 00:01:33.519500,fp2,893.5,0,1,1,0,2019,conventional,0 days 00:01:30.964000,0 days 00:01:30.738000,
1840,PER,3.0,SOFT,6,12.0,17.0,8.0,0 days 00:01:38.411000,4.0,0 days 00:01:38.697500,fp2,968.5,0,0,0,1,2019,conventional,0 days 00:01:30.964000,0 days 00:01:30.738000,
1841,PER,4.0,HARD,13,18.0,30.0,8.0,0 days 00:01:36.722000,10.0,0 days 00:01:37.353000,fp2,980.5,1,0,0,1,2019,conventional,0 days 00:01:30.964000,0 days 00:01:30.738000,
1842,LEC,1.0,MEDIUM,7,1.0,7.0,8.0,0 days 00:01:32.612000,3.0,0 days 00:01:33.088000,fp2,935.0,0,0,1,0,2019,conventional,0 days 00:01:30.647000,0 days 00:01:29.699000,0 days 00:01:28.965000
1843,LEC,2.0,SOFT,6,8.0,13.0,8.0,0 days 00:01:31.586000,2.0,0 days 00:01:31.667000,fp2,928.0,0,1,1,0,2019,conventional,0 days 00:01:30.647000,0 days 00:01:29.699000,0 days 00:01:28.965000
1844,LEC,5.0,SOFT,10,16.0,25.0,8.0,0 days 00:01:37.461000,8.0,0 days 00:01:38.534500,fp2,958.0,0,0,0,1,2019,conventional,0 days 00:01:30.647000,0 days 00:01:29.699000,0 days 00:01:28.965000
1845,LEC,6.0,MEDIUM,6,26.0,31.0,8.0,0 days 00:01:36.056000,4.0,0 days 00:01:36.483000,fp2,980.0,1,0,0,1,2019,conventional,0 days 00:01:30.647000,0 days 00:01:29.699000,0 days 00:01:28.965000
1846,STR,4.0,SOFT,8,15.0,22.0,8.0,0 days 00:01:38.175000,5.0,0 days 00:01:38.674000,fp2,968.0,0,0,0,1,2019,conventional,0 days 00:01:31.726000,,
1847,STR,5.0,HARD,10,23.0,32.0,8.0,0 days 00:01:36.210000,6.0,0 days 00:01:37.092000,fp2,977.0,1,0,0,1,2019,conventional,0 days 00:01:31.726000,,
1848,MAG,2.0,SOFT,6,8.0,13.0,8.0,0 days 00:01:32.789000,2.0,0 days 00:01:33.131500,fp2,942.0,0,0,1,0,2019,conventional,0 days 00:01:31.166000,0 days 00:01:31.440000,
1849,MAG,3.0,SOFT,8,14.0,21.0,8.0,0 days 00:01:38.586000,5.0,0 days 00:01:38.708000,fp2,964.0,0,0,0,1,2019,conventional,0 days 00:01:31.166000,0 days 00:01:31.440000,
1850,MAG,4.0,MEDIUM,9,22.0,30.0,8.0,0 days 00:01:36.710000,7.0,0 days 00:01:37.346000,fp2,965.5,1,0,0,1,2019,conventional,0 days 00:01:31.166000,0 days 00:01:31.440000,
1851,ALB,2.0,SOFT,7,7.0,13.0,8.0,0 days 00:01:33.023000,2.0,0 days 00:01:33.162000,fp2,954.5,0,0,1,0,2019,conventional,0 days 00:01:31.445000,0 days 00:01:30.461000,
1852,ALB,3.0,SOFT,3,14.0,16.0,8.0,0 days 00:01:39.541000,1.0,0 days 00:01:39.541000,fp2,948.5,0,0,0,1,2019,conventional,0 days 00:01:31.445000,0 days 00:01:30.461000,
1853,ALB,4.0,SOFT,9,17.0,25.0,8.0,0 days 00:01:38.434000,8.0,0 days 00:01:38.859500,fp2,969.0,0,0,0,1,2019,conventional,0 days 00:01:31.445000,0 days 00:01:30.461000,
1854,ALB,5.0,MEDIUM,10,26.0,35.0,8.0,0 days 00:01:35.875000,7.0,0 days 00:01:37.206000,fp2,971.5,1,0,0,1,2019,conventional,0 days 00:01:31.445000,0 days 00:01:30.461000,
1855,KVY,3.0,SOFT,7,8.0,14.0,8.0,0 days 00:01:33.254000,3.0,0 days 00:01:33.401000,fp2,952.5,0,1,1,0,2019,conventional,0 days 00:01:31.564000,,
1856,KVY,4.0,SOFT,4,15.0,18.0,8.0,0 days 00:01:38.843000,2.0,0 days 00:01:39.753000,fp2,960.0,0,0,0,1,2019,conventional,0 days 00:01:31.564000,,
1857,KVY,5.0,SOFT,4,19.0,22.0,8.0,0 days 00:01:38.952000,3.0,0 days 00:01:39.034000,fp2,959.5,0,0,0,1,2019,conventional,0 days 00:01:31.564000,,
1858,KVY,6.0,HARD,15,23.0,37.0,8.0,0 days 00:01:35.952000,13.0,0 days 00:01:36.610000,fp2,989.0,1,0,0,1,2019,conventional,0 days 00:01:31.564000,,
1859,HUL,2.0,SOFT,5,6.0,10.0,8.0,0 days 00:01:33.081000,2.0,0 days 00:01:33.152500,fp2,953.5,0,0,1,0,2019,conventional,0 days 00:01:30.865000,0 days 00:01:30.544000,
1860,HUL,3.0,SOFT,6,11.0,16.0,8.0,0 days 00:01:38.126000,4.0,0 days 00:01:38.992000,fp2,961.5,0,0,0,1,2019,conventional,0 days 00:01:30.865000,0 days 00:01:30.544000,
1861,HUL,4.0,MEDIUM,16,17.0,32.0,8.0,0 days 00:01:36.054000,12.0,0 days 00:01:36.702000,fp2,970.5,1,0,0,1,2019,conventional,0 days 00:01:30.865000,0 days 00:01:30.544000,
1862,VER,1.0,MEDIUM,8,1.0,8.0,8.0,0 days 00:01:32.067000,3.0,0 days 00:01:32.344000,fp2,975.0,1,0,1,0,2019,conventional,0 days 00:01:31.327000,0 days 00:01:30.099000,0 days 00:01:29.409000
1863,VER,2.0,SOFT,4,9.0,12.0,8.0,0 days 00:01:43.793000,1.0,0 days 00:01:43.793000,fp2,949.0,0,0,0,1,2019,conventional,0 days 00:01:31.327000,0 days 00:01:30.099000,0 days 00:01:29.409000
1864,VER,3.0,SOFT,3,13.0,15.0,8.0,0 days 00:01:32.049000,1.0,0 days 00:01:32.049000,fp2,938.5,0,1,1,0,2019,conventional,0 days 00:01:31.327000,0 days 00:01:30.099000,0 days 00:01:29.409000
