,Driver,Stint,Compound,LapCount,FirstLap,LastLap,race_number,fastest_laptime,number_quick_laptime,avg_quick_laptime,fp_session,SpeedTotal,high_engine_mode,low_engine_mode,quali_sim,race_sim,year,event_format,q1,q2,q3
0,RIC,5.0,MEDIUM,5,15.0,19.0,1.0,0 days 00:01:06.282000,1.0,0 days 00:01:06.282000,fp1,1033.0,0,1,1,0,2020,conventional,0 days 00:01:04.556000,0 days 00:01:04.023000,0 days 00:01:04.239000
1,RIC,6.0,MEDIUM,5,20.0,24.0,1.0,0 days 00:01:05.860000,2.0,0 days 00:01:05.945000,fp1,1080.5,0,0,1,0,2020,conventional,0 days 00:01:04.556000,0 days 00:01:04.023000,0 days 00:01:04.239000
2,RIC,7.0,MEDIUM,4,25.0,28.0,1.0,0 days 00:01:06.101000,2.0,0 days 00:01:06.743500,fp1,1094.5,0,0,1,0,2020,conventional,0 days 00:01:04.556000,0 days 00:01:04.023000,0 days 00:01:04.239000
3,NOR,2.0,HARD,6,2.0,7.0,1.0,0 days 00:01:08.206000,3.0,0 days 00:01:08.513000,fp1,1080.0,1,0,0,1,2020,conventional,0 days 00:01:04.606000,0 days 00:01:03.819000,0 days 00:01:03.626000
4,NOR,5.0,SOFT,5,20.0,24.0,1.0,0 days 00:01:05.621000,2.0,0 days 00:01:05.630000,fp1,1022.0,0,1,1,0,2020,conventional,0 days 00:01:04.606000,0 days 00:01:03.819000,0 days 00:01:03.626000
5,NOR,7.0,SOFT,3,27.0,29.0,1.0,0 days 00:01:06.208000,1.0,0 days 00:01:06.208000,fp1,1059.5,0,0,1,0,2020,conventional,0 days 00:01:04.606000,0 days 00:01:03.819000,0 days 00:01:03.626000
6,NOR,8.0,SOFT,12,30.0,41.0,1.0,0 days 00:01:05.038000,1.0,0 days 00:01:05.038000,fp1,1078.0,0,0,1,0,2020,conventional,0 days 00:01:04.606000,0 days 00:01:03.819000,0 days 00:01:03.626000
7,VET,5.0,MEDIUM,10,14.0,23.0,1.0,0 days 00:01:06.077000,4.0,0 days 00:01:06.115500,fp1,1043.0,0,0,1,0,2020,conventional,0 days 00:01:04.554000,0 days 00:01:04.206000,
8,VET,7.0,MEDIUM,8,25.0,32.0,1.0,0 days 00:01:09.106000,4.0,0 days 00:01:09.359000,fp1,1077.0,1,0,0,1,2020,conventional,0 days 00:01:04.554000,0 days 00:01:04.206000,
9,RAI,5.0,MEDIUM,6,15.0,20.0,1.0,0 days 00:01:06.365000,2.0,0 days 00:01:06.500000,fp1,1029.0,0,1,1,0,2020,conventional,0 days 00:01:05.224000,,
10,GRO,2.0,INTERMEDIATE,2,2.0,3.0,1.0,0 days 00:01:17.626000,1.0,0 days 00:01:17.626000,fp1,996.5,0,1,0,1,2020,conventional,0 days 00:01:05.094000,0 days 00:01:04.691000,
11,GAS,4.0,MEDIUM,8,15.0,22.0,1.0,0 days 00:01:06.404000,3.0,0 days 00:01:06.632000,fp1,1044.5,0,0,1,0,2020,conventional,0 days 00:01:04.603000,0 days 00:01:04.305000,
12,LEC,5.0,MEDIUM,10,13.0,22.0,1.0,0 days 00:01:05.924000,5.0,0 days 00:01:06.142000,fp1,1096.5,0,0,1,0,2020,conventional,0 days 00:01:04.500000,0 days 00:01:04.041000,0 days 00:01:03.923000
13,LEC,7.0,MEDIUM,7,24.0,30.0,1.0,0 days 00:01:08.653000,5.0,0 days 00:01:09.323000,fp1,1079.0,0,0,0,1,2020,conventional,0 days 00:01:04.500000,0 days 00:01:04.041000,0 days 00:01:03.923000
14,STR,3.0,SOFT,13,4.0,16.0,1.0,0 days 00:01:06.074000,4.0,0 days 00:01:06.421500,fp1,1084.0,0,0,1,0,2020,conventional,0 days 00:01:04.309000,0 days 00:01:03.955000,0 days 00:01:04.029000
15,STR,5.0,HARD,12,23.0,34.0,1.0,0 days 00:01:08.595000,10.0,0 days 00:01:08.927000,fp1,1084.0,0,0,0,1,2020,conventional,0 days 00:01:04.309000,0 days 00:01:03.955000,0 days 00:01:04.029000
16,MAG,3.0,HARD,9,4.0,12.0,1.0,0 days 00:01:07.254000,4.0,0 days 00:01:07.908500,fp1,1115.0,1,0,0,1,2020,conventional,0 days 00:01:05.164000,,
17,MAG,5.0,SOFT,8,14.0,21.0,1.0,0 days 00:01:05.907000,3.0,0 days 00:01:06.039000,fp1,1054.0,0,0,1,0,2020,conventional,0 days 00:01:05.164000,,
18,MAG,6.0,SOFT,6,22.0,27.0,1.0,0 days 00:01:09.635000,3.0,0 days 00:01:09.721000,fp1,1040.5,0,1,0,1,2020,conventional,0 days 00:01:05.164000,,
19,ALB,4.0,SOFT,4,17.0,20.0,1.0,0 days 00:01:05.701000,1.0,0 days 00:01:05.701000,fp1,996.5,0,0,1,0,2020,conventional,0 days 00:01:04.661000,0 days 00:01:03.746000,0 days 00:01:03.868000
20,ALB,5.0,SOFT,5,21.0,25.0,1.0,0 days 00:01:06.246000,2.0,0 days 00:01:06.593500,fp1,1004.0,0,0,1,0,2020,conventional,0 days 00:01:04.661000,0 days 00:01:03.746000,0 days 00:01:03.868000
21,ALB,6.0,SOFT,4,26.0,29.0,1.0,0 days 00:01:09.965000,1.0,0 days 00:01:09.965000,fp1,912.5,0,1,0,1,2020,conventional,0 days 00:01:04.661000,0 days 00:01:03.746000,0 days 00:01:03.868000
22,KVY,3.0,MEDIUM,3,4.0,6.0,1.0,0 days 00:01:09.172000,1.0,0 days 00:01:09.172000,fp1,1003.0,0,1,0,1,2020,conventional,0 days 00:01:05.031000,0 days 00:01:04.431000,
23,OCO,4.0,MEDIUM,5,13.0,17.0,1.0,0 days 00:01:06.400000,2.0,0 days 00:01:06.495500,fp1,1091.0,0,0,1,0,2020,conventional,0 days 00:01:04.933000,0 days 00:01:04.643000,
24,OCO,5.0,MEDIUM,5,18.0,22.0,1.0,0 days 00:01:06.270000,2.0,0 days 00:01:06.322500,fp1,1105.0,0,0,1,0,2020,conventional,0 days 00:01:04.933000,0 days 00:01:04.643000,
25,VER,3.0,HARD,9,4.0,12.0,1.0,0 days 00:01:06.890000,5.0,0 days 00:01:07.684000,fp1,1096.5,1,0,0,1,2020,conventional,0 days 00:01:04.024000,0 days 00:01:04,0 days 00:01:03.477000
26,VER,5.0,SOFT,15,22.0,36.0,1.0,0 days 00:01:05.418000,4.0,0 days 00:01:05.701000,fp1,1034.0,0,0,1,0,2020,conventional,0 days 00:01:04.024000,0 days 00:01:04,0 days 00:01:03.477000
27,HAM,7.0,SOFT,15,25.0,39.0,1.0,0 days 00:00:20.219000,1.0,0 days 00:00:20.219000,fp1,1096.5,1,0,1,0,2020,conventional,0 days 00:01:04.198000,0 days 00:01:03.096000,0 days 00:01:02.951000
28,SAI,2.0,MEDIUM,4,2.0,5.0,1.0,0 days 00:01:08.380000,2.0,0 days 00:01:08.862000,fp1,1097.0,1,0,0,1,2020,conventional,0 days 00:01:04.537000,0 days 00:01:03.971000,
29,SAI,4.0,MEDIUM,12,8.0,19.0,1.0,0 days 00:01:06.078000,5.0,0 days 00:01:06.609000,fp1,1096.5,0,0,1,0,2020,conventional,0 days 00:01:04.537000,0 days 00:01:03.971000,
30,SAI,5.0,MEDIUM,2,20.0,21.0,1.0,0 days 00:01:13.272000,1.0,0 days 00:01:13.272000,fp1,1113.5,1,0,0,1,2020,conventional,0 days 00:01:04.537000,0 days 00:01:03.971000,
31,SAI,6.0,SOFT,5,22.0,26.0,1.0,0 days 00:01:05.431000,2.0,0 days 00:01:05.456500,fp1,1070.0,0,0,1,0,2020,conventional,0 days 00:01:04.537000,0 days 00:01:03.971000,
32,SAI,7.0,SOFT,7,27.0,33.0,1.0,0 days 00:01:05.461000,2.0,0 days 00:01:05.514500,fp1,1086.0,0,0,1,0,2020,conventional,0 days 00:01:04.537000,0 days 00:01:03.971000,
33,SAI,8.0,SOFT,3,34.0,36.0,1.0,0 days 00:01:05.568000,1.0,0 days 00:01:05.568000,fp1,971.5,0,1,1,0,2020,conventional,0 days 00:01:04.537000,0 days 00:01:03.971000,
34,SAI,9.0,MEDIUM,4,37.0,40.0,1.0,0 days 00:01:09.267000,1.0,0 days 00:01:09.267000,fp1,1051.0,0,0,0,1,2020,conventional,0 days 00:01:04.537000,0 days 00:01:03.971000,
35,RUS,3.0,HARD,7,4.0,10.0,1.0,0 days 00:01:08.533000,4.0,0 days 00:01:09.084000,fp1,1108.0,1,0,0,1,2020,conventional,0 days 00:01:05.167000,,
36,BOT,7.0,SOFT,1,22.0,22.0,1.0,0 days 00:00:31.120000,1.0,0 days 00:00:31.120000,fp1,,0,0,1,0,2020,conventional,0 days 00:01:04.111000,0 days 00:01:03.015000,0 days 00:01:02.939000
37,GIO,4.0,MEDIUM,12,13.0,24.0,1.0,0 days 00:01:06.360000,5.0,0 days 00:01:06.754000,fp1,1090.5,0,0,1,0,2020,conventional,0 days 00:01:05.175000,,
38,RIC,5.0,MEDIUM,5,15.0,19.0,1.0,0 days 00:01:06.282000,1.0,0 days 00:01:06.282000,fp1,1033.0,0,1,1,0,2020,conventional,0 days 00:01:04.556000,0 days 00:01:04.023000,0 days 00:01:04.239000
39,RIC,6.0,MEDIUM,5,20.0,24.0,1.0,0 days 00:01:05.860000,2.0,0 days 00:01:05.945000,fp1,1080.5,0,0,1,0,2020,conventional,0 days 00:01:04.556000,0 days 00:01:04.023000,0 days 00:01:04.239000
40,RIC,7.0,MEDIUM,4,25.0,28.0,1.0,0 days 00:01:06.101000,2.0,0 days 00:01:06.743500,fp1,1094.5,0,0,1,0,2020,conventional,0 days 00:01:04.556000,0 days 00:01:04.023000,0 days 00:01:04.239000
41,NOR,2.0,HARD,6,2.0,7.0,1.0,0 days 00:01:08.206000,3.0,0 days 00:01:08.513000,fp1,1080.0,1,0,0,1,2020,conventional,0 days 00:01:04.606000,0 days 00:01:03.819000,0 days 00:01:03.626000
42,NOR,5.0,SOFT,5,20.0,24.0,1.0,0 days 00:01:05.621000,2.0,0 days 00:01:05.630000,fp1,1022.0,0,1,1,0,2020,conventional,0 days 00:01:04.606000,0 days 00:01:03.819000,0 days 00:01:03.626000
43,NOR,7.0,SOFT,3,27.0,29.0,1.0,0 days 00:01:06.208000,1.0,0 days 00:01:06.208000,fp1,1059.5,0,0,1,0,2020,conventional,0 days 00:01:04.606000,0 days 00:01:03.819000,0 days 00:01:03.626000
44,NOR,8.0,SOFT,12,30.0,41.0,1.0,0 days 00:01:05.038000,1.0,0 days 00:01:05.038000,fp1,1078.0,0,0,1,0,2020,conventional,0 days 00:01:04.606000,0 days 00:01:03.819000,0 days 00:01:03.626000
45,VET,5.0,MEDIUM,10,14.0,23.0,1.0,0 days 00:01:06.077000,4.0,0 days 00:01:06.115500,fp1,1043.0,0,0,1,0,2020,conventional,0 days 00:01:04.554000,0 days 00:01:04.206000,
46,VET,7.0,MEDIUM,8,25.0,32.0,1.0,0 days 00:01:09.106000,4.0,0 days 00:01:09.359000,fp1,1077.0,1,0,0,1,2020,conventional,0 days 00:01:04.554000,0 days 00:01:04.206000,
47,RAI,5.0,MEDIUM,6,15.0,20.0,1.0,0 days 00:01:06.365000,2.0,0 days 00:01:06.500000,fp1,1029.0,0,1,1,0,2020,conventional,0 days 00:01:05.224000,,
48,GRO,2.0,INTERMEDIATE,2,2.0,3.0,1.0,0 days 00:01:17.626000,1.0,0 days 00:01:17.626000,fp1,996.5,0,1,0,1,2020,conventional,0 days 00:01:05.094000,0 days 00:01:04.691000,
49,GAS,4.0,MEDIUM,8,15.0,22.0,1.0,0 days 00:01:06.404000,3.0,0 days 00:01:06.632000,fp1,1044.5,0,0,1,0,2020,conventional,0 days 00:01:04.603000,0 days 00:01:04.305000,
50,LEC,5.0,MEDIUM,10,13.0,22.0,1.0,0 days 00:01:05.924000,5.0,0 days 00:01:06.142000,fp1,1096.5,0,0,1,0,2020,conventional,0 days 00:01:04.500000,0 days 00:01:04.041000,0 days 00:01:03.923000
51,LEC,7.0,MEDIUM,7,24.0,30.0,1.0,0 days 00:01:08.653000,5.0,0 days 00:01:09.323000,fp1,1079.0,0,0,0,1,2020,conventional,0 days 00:01:04.500000,0 days 00:01:04.041000,0 days 00:01:03.923000
52,STR,3.0,SOFT,13,4.0,16.0,1.0,0 days 00:01:06.074000,4.0,0 days 00:01:06.421500,fp1,1084.0,0,0,1,0,2020,conventional,0 days 00:01:04.309000,0 days 00:01:03.955000,0 days 00:01:04.029000
53,STR,5.0,HARD,12,23.0,34.0,1.0,0 days 00:01:08.595000,10.0,0 days 00:01:08.927000,fp1,1084.0,0,0,0,1,2020,conventional,0 days 00:01:04.309000,0 days 00:01:03.955000,0 days 00:01:04.029000
54,MAG,3.0,HARD,9,4.0,12.0,1.0,0 days 00:01:07.254000,4.0,0 days 00:01:07.908500,fp1,1115.0,1,0,0,1,2020,conventional,0 days 00:01:05.164000,,
55,MAG,5.0,SOFT,8,14.0,21.0,1.0,0 days 00:01:05.907000,3.0,0 days 00:01:06.039000,fp1,1054.0,0,0,1,0,2020,conventional,0 days 00:01:05.164000,,
56,MAG,6.0,SOFT,6,22.0,27.0,1.0,0 days 00:01:09.635000,3.0,0 days 00:01:09.721000,fp1,1040.5,0,1,0,1,2020,conventional,0 days 00:01:05.164000,,
57,ALB,4.0,SOFT,4,17.0,20.0,1.0,0 days 00:01:05.701000,1.0,0 days 00:01:05.701000,fp1,996.5,0,0,1,0,2020,conventional,0 days 00:01:04.661000,0 days 00:01:03.746000,0 days 00:01:03.868000
58,ALB,5.0,SOFT,5,21.0,25.0,1.0,0 days 00:01:06.246000,2.0,0 days 00:01:06.593500,fp1,1004.0,0,0,1,0,2020,conventional,0 days 00:01:04.661000,0 days 00:01:03.746000,0 days 00:01:03.868000
59,ALB,6.0,SOFT,4,26.0,29.0,1.0,0 days 00:01:09.965000,1.0,0 days 00:01:09.965000,fp1,912.5,0,1,0,1,2020,conventional,0 days 00:01:04.661000,0 days 00:01:03.746000,0 days 00:01:03.868000
60,KVY,3.0,MEDIUM,3,4.0,6.0,1.0,0 days 00:01:09.172000,1.0,0 days 00:01:09.172000,fp1,1003.0,0,1,0,1,2020,conventional,0 days 00:01:05.031000,0 days 00:01:04.431000,
61,OCO,4.0,MEDIUM,5,13.0,17.0,1.0,0 days 00:01:06.400000,2.0,0 days 00:01:06.495500,fp1,1091.0,0,0,1,0,2020,conventional,0 days 00:01:04.933000,0 days 00:01:04.643000,
62,OCO,5.0,MEDIUM,5,18.0,22.0,1.0,0 days 00:01:06.270000,2.0,0 days 00:01:06.322500,fp1,1105.0,0,0,1,0,2020,conventional,0 days 00:01:04.933000,0 days 00:01:04.643000,
63,VER,3.0,HARD,9,4.0,12.0,1.0,0 days 00:01:06.890000,5.0,0 days 00:01:07.684000,fp1,1096.5,1,0,0,1,2020,conventional,0 days 00:01:04.024000,0 days 00:01:04,0 days 00:01:03.477000
64,VER,5.0,SOFT,15,22.0,36.0,1.0,0 days 00:01:05.418000,4.0,0 days 00:01:05.701000,fp1,1034.0,0,0,1,0,2020,conventional,0 days 00:01:04.024000,0 days 00:01:04,0 days 00:01:03.477000
65,HAM,7.0,SOFT,15,25.0,39.0,1.0,0 days 00:00:20.219000,1.0,0 days 00:00:20.219000,fp1,1096.5,1,0,1,0,2020,conventional,0 days 00:01:04.198000,0 days 00:01:03.096000,0 days 00:01:02.951000
66,SAI,2.0,MEDIUM,4,2.0,5.0,1.0,0 days 00:01:08.380000,2.0,0 days 00:01:08.862000,fp1,1097.0,1,0,0,1,2020,conventional,0 days 00:01:04.537000,0 days 00:01:03.971000,
67,SAI,4.0,MEDIUM,12,8.0,19.0,1.0,0 days 00:01:06.078000,5.0,0 days 00:01:06.609000,fp1,1096.5,0,0,1,0,2020,conventional,0 days 00:01:04.537000,0 days 00:01:03.971000,
68,SAI,5.0,MEDIUM,2,20.0,21.0,1.0,0 days 00:01:13.272000,1.0,0 days 00:01:13.272000,fp1,1113.5,1,0,0,1,2020,conventional,0 days 00:01:04.537000,0 days 00:01:03.971000,
69,SAI,6.0,SOFT,5,22.0,26.0,1.0,0 days 00:01:05.431000,2.0,0 days 00:01:05.456500,fp1,1070.0,0,0,1,0,2020,conventional,0 days 00:01:04.537000,0 days 00:01:03.971000,
70,SAI,7.0,SOFT,7,27.0,33.0,1.0,0 days 00:01:05.461000,2.0,0 days 00:01:05.514500,fp1,1086.0,0,0,1,0,2020,conventional,0 days 00:01:04.537000,0 days 00:01:03.971000,
71,SAI,8.0,SOFT,3,34.0,36.0,1.0,0 days 00:01:05.568000,1.0,0 days 00:01:05.568000,fp1,971.5,0,1,1,0,2020,conventional,0 days 00:01:04.537000,0 days 00:01:03.971000,
72,SAI,9.0,MEDIUM,4,37.0,40.0,1.0,0 days 00:01:09.267000,1.0,0 days 00:01:09.267000,fp1,1051.0,0,0,0,1,2020,conventional,0 days 00:01:04.537000,0 days 00:01:03.971000,
73,RUS,3.0,HARD,7,4.0,10.0,1.0,0 days 00:01:08.533000,4.0,0 days 00:01:09.084000,fp1,1108.0,1,0,0,1,2020,conventional,0 days 00:01:05.167000,,
74,BOT,7.0,SOFT,1,22.0,22.0,1.0,0 days 00:00:31.120000,1.0,0 days 00:00:31.120000,fp1,,0,0,1,0,2020,conventional,0 days 00:01:04.111000,0 days 00:01:03.015000,0 days 00:01:02.939000
75,GIO,4.0,MEDIUM,12,13.0,24.0,1.0,0 days 00:01:06.360000,5.0,0 days 00:01:06.754000,fp1,1090.5,0,0,1,0,2020,conventional,0 days 00:01:05.175000,,
76,RIC,1.0,MEDIUM,5,1.0,5.0,1.0,0 days 00:01:05.815000,2.0,0 days 00:01:05.845500,fp2,1008.5,0,0,1,0,2020,conventional,0 days 00:01:04.556000,0 days 00:01:04.023000,0 days 00:01:04.239000
77,RIC,2.0,SOFT,3,6.0,8.0,1.0,0 days 00:01:04.972000,1.0,0 days 00:01:04.972000,fp2,984.5,0,1,1,0,2020,conventional,0 days 00:01:04.556000,0 days 00:01:04.023000,0 days 00:01:04.239000
78,RIC,3.0,SOFT,11,9.0,19.0,1.0,0 days 00:01:09.263000,7.0,0 days 00:01:09.620000,fp2,1091.0,0,0,0,1,2020,conventional,0 days 00:01:04.556000,0 days 00:01:04.023000,0 days 00:01:04.239000
79,RIC,4.0,MEDIUM,17,20.0,36.0,1.0,0 days 00:01:08.778000,12.0,0 days 00:01:09.177000,fp2,1091.0,0,0,0,1,2020,conventional,0 days 00:01:04.556000,0 days 00:01:04.023000,0 days 00:01:04.239000
80,NOR,1.0,MEDIUM,4,1.0,4.0,1.0,0 days 00:01:05.869000,1.0,0 days 00:01:05.869000,fp2,994.0,0,1,1,0,2020,conventional,0 days 00:01:04.606000,0 days 00:01:03.819000,0 days 00:01:03.626000
81,NOR,3.0,MEDIUM,2,11.0,12.0,1.0,0 days 00:01:11.170000,1.0,0 days 00:01:11.170000,fp2,1110.5,1,0,0,1,2020,conventional,0 days 00:01:04.606000,0 days 00:01:03.819000,0 days 00:01:03.626000
82,NOR,4.0,SOFT,4,13.0,16.0,1.0,0 days 00:01:05.087000,1.0,0 days 00:01:05.087000,fp2,1072.5,0,0,1,0,2020,conventional,0 days 00:01:04.606000,0 days 00:01:03.819000,0 days 00:01:03.626000
83,NOR,5.0,SOFT,5,17.0,21.0,1.0,0 days 00:01:09.337000,4.0,0 days 00:01:09.583000,fp2,1072.0,0,0,0,1,2020,conventional,0 days 00:01:04.606000,0 days 00:01:03.819000,0 days 00:01:03.626000
84,NOR,6.0,SOFT,7,22.0,28.0,1.0,0 days 00:01:09.284000,5.0,0 days 00:01:09.689000,fp2,1080.5,1,0,0,1,2020,conventional,0 days 00:01:04.606000,0 days 00:01:03.819000,0 days 00:01:03.626000
85,NOR,7.0,MEDIUM,10,29.0,38.0,1.0,0 days 00:01:09.249000,7.0,0 days 00:01:09.433000,fp2,1079.5,0,0,0,1,2020,conventional,0 days 00:01:04.606000,0 days 00:01:03.819000,0 days 00:01:03.626000
86,VET,2.0,SOFT,6,9.0,14.0,1.0,0 days 00:01:04.961000,2.0,0 days 00:01:05.220500,fp2,996.5,0,1,1,0,2020,conventional,0 days 00:01:04.554000,0 days 00:01:04.206000,
87,VET,5.0,HARD,22,17.0,38.0,1.0,0 days 00:01:09.192000,18.0,0 days 00:01:09.581500,fp2,1086.0,1,0,0,1,2020,conventional,0 days 00:01:04.554000,0 days 00:01:04.206000,
88,VET,7.0,SOFT,9,40.0,48.0,1.0,0 days 00:01:08.467000,5.0,0 days 00:01:08.719000,fp2,1085.5,0,0,0,1,2020,conventional,0 days 00:01:04.554000,0 days 00:01:04.206000,
89,LAT,4.0,SOFT,4,17.0,20.0,1.0,0 days 00:01:10.864000,2.0,0 days 00:01:10.938000,fp2,1057.0,0,1,0,1,2020,conventional,0 days 00:01:05.757000,,
90,LAT,5.0,HARD,25,21.0,45.0,1.0,0 days 00:01:10.367000,22.0,0 days 00:01:10.758500,fp2,1069.0,0,0,0,1,2020,conventional,0 days 00:01:05.757000,,
91,RAI,4.0,SOFT,14,19.0,32.0,1.0,0 days 00:01:09.434000,11.0,0 days 00:01:10.035000,fp2,1095.0,0,0,0,1,2020,conventional,0 days 00:01:05.224000,,
92,RAI,5.0,MEDIUM,12,33.0,44.0,1.0,0 days 00:01:09.337000,9.0,0 days 00:01:09.522000,fp2,1095.0,0,0,0,1,2020,conventional,0 days 00:01:05.224000,,
93,GRO,1.0,HARD,14,1.0,14.0,1.0,0 days 00:01:06.960000,7.0,0 days 00:01:08.330000,fp2,1113.0,1,0,0,1,2020,conventional,0 days 00:01:05.094000,0 days 00:01:04.691000,
94,GRO,3.0,SOFT,19,22.0,40.0,1.0,0 days 00:01:09.606000,16.0,0 days 00:01:10.103500,fp2,1080.0,0,0,0,1,2020,conventional,0 days 00:01:05.094000,0 days 00:01:04.691000,
95,GRO,4.0,HARD,10,41.0,50.0,1.0,0 days 00:01:09.727000,6.0,0 days 00:01:09.856500,fp2,1076.0,0,0,0,1,2020,conventional,0 days 00:01:05.094000,0 days 00:01:04.691000,
96,GAS,3.0,SOFT,13,19.0,31.0,1.0,0 days 00:01:09.310000,10.0,0 days 00:01:09.836000,fp2,1051.0,0,0,0,1,2020,conventional,0 days 00:01:04.603000,0 days 00:01:04.305000,
97,GAS,4.0,HARD,20,32.0,51.0,1.0,0 days 00:01:09.412000,15.0,0 days 00:01:09.831000,fp2,1055.0,1,0,0,1,2020,conventional,0 days 00:01:04.603000,0 days 00:01:04.305000,
98,PER,1.0,MEDIUM,9,1.0,9.0,1.0,0 days 00:01:05.647000,3.0,0 days 00:01:05.966000,fp2,1081.0,0,0,1,0,2020,conventional,0 days 00:01:04.543000,0 days 00:01:03.860000,0 days 00:01:03.868000
99,PER,2.0,SOFT,8,10.0,17.0,1.0,0 days 00:01:04.945000,2.0,0 days 00:01:05.068500,fp2,1049.0,0,1,1,0,2020,conventional,0 days 00:01:04.543000,0 days 00:01:03.860000,0 days 00:01:03.868000
100,PER,3.0,SOFT,14,18.0,31.0,1.0,0 days 00:01:08.358000,11.0,0 days 00:01:09.347000,fp2,1095.5,0,0,0,1,2020,conventional,0 days 00:01:04.543000,0 days 00:01:03.860000,0 days 00:01:03.868000
101,PER,4.0,MEDIUM,17,32.0,48.0,1.0,0 days 00:01:08.274000,14.0,0 days 00:01:08.854500,fp2,1097.0,1,0,0,1,2020,conventional,0 days 00:01:04.543000,0 days 00:01:03.860000,0 days 00:01:03.868000
102,LEC,2.0,SOFT,6,8.0,13.0,1.0,0 days 00:01:05.298000,2.0,0 days 00:01:05.896000,fp2,1017.0,0,0,1,0,2020,conventional,0 days 00:01:04.500000,0 days 00:01:04.041000,0 days 00:01:03.923000
103,LEC,5.0,SOFT,17,16.0,32.0,1.0,0 days 00:01:09.090000,15.0,0 days 00:01:09.639000,fp2,1086.0,1,0,0,1,2020,conventional,0 days 00:01:04.500000,0 days 00:01:04.041000,0 days 00:01:03.923000
104,LEC,8.0,HARD,11,36.0,46.0,1.0,0 days 00:01:08.883000,7.0,0 days 00:01:08.974000,fp2,1084.5,0,0,0,1,2020,conventional,0 days 00:01:04.500000,0 days 00:01:04.041000,0 days 00:01:03.923000
105,STR,1.0,MEDIUM,10,1.0,10.0,1.0,0 days 00:01:05.469000,3.0,0 days 00:01:05.921000,fp2,1069.0,0,1,1,0,2020,conventional,0 days 00:01:04.309000,0 days 00:01:03.955000,0 days 00:01:04.029000
106,STR,2.0,SOFT,8,11.0,18.0,1.0,0 days 00:01:05.135000,3.0,0 days 00:01:05.308000,fp2,1077.0,0,0,1,0,2020,conventional,0 days 00:01:04.309000,0 days 00:01:03.955000,0 days 00:01:04.029000
107,STR,3.0,SOFT,13,19.0,31.0,1.0,0 days 00:01:08.916000,11.0,0 days 00:01:09.561000,fp2,1084.0,0,0,0,1,2020,conventional,0 days 00:01:04.309000,0 days 00:01:03.955000,0 days 00:01:04.029000
108,STR,4.0,MEDIUM,18,32.0,49.0,1.0,0 days 00:01:08.819000,14.0,0 days 00:01:09.095000,fp2,1087.0,1,0,0,1,2020,conventional,0 days 00:01:04.309000,0 days 00:01:03.955000,0 days 00:01:04.029000
109,MAG,2.0,SOFT,8,12.0,19.0,1.0,0 days 00:01:05.678000,3.0,0 days 00:01:05.738000,fp2,1030.0,0,1,1,0,2020,conventional,0 days 00:01:05.164000,,
110,MAG,3.0,SOFT,11,20.0,30.0,1.0,0 days 00:01:09.727000,9.0,0 days 00:01:10.394000,fp2,1085.0,1,0,0,1,2020,conventional,0 days 00:01:05.164000,,
111,MAG,4.0,MEDIUM,14,31.0,44.0,1.0,0 days 00:01:09.644000,9.0,0 days 00:01:10.080000,fp2,1081.0,0,0,0,1,2020,conventional,0 days 00:01:05.164000,,
112,ALB,1.0,MEDIUM,9,1.0,9.0,1.0,0 days 00:01:05.783000,2.0,0 days 00:01:05.978000,fp2,1053.0,0,0,1,0,2020,conventional,0 days 00:01:04.661000,0 days 00:01:03.746000,0 days 00:01:03.868000
113,ALB,3.0,SOFT,6,14.0,19.0,1.0,0 days 00:01:05.453000,2.0,0 days 00:01:05.488000,fp2,1004.0,0,1,1,0,2020,conventional,0 days 00:01:04.661000,0 days 00:01:03.746000,0 days 00:01:03.868000
114,ALB,4.0,SOFT,11,20.0,30.0,1.0,0 days 00:01:09.291000,8.0,0 days 00:01:09.719000,fp2,1066.0,0,0,0,1,2020,conventional,0 days 00:01:04.661000,0 days 00:01:03.746000,0 days 00:01:03.868000
115,ALB,5.0,MEDIUM,17,31.0,47.0,1.0,0 days 00:01:09.052000,14.0,0 days 00:01:09.418500,fp2,1069.0,1,0,0,1,2020,conventional,0 days 00:01:04.661000,0 days 00:01:03.746000,0 days 00:01:03.868000
116,KVY,2.0,SOFT,5,8.0,12.0,1.0,0 days 00:01:05.443000,2.0,0 days 00:01:05.661000,fp2,1064.5,1,0,1,0,2020,conventional,0 days 00:01:05.031000,0 days 00:01:04.431000,
117,KVY,4.0,SOFT,5,16.0,20.0,1.0,0 days 00:01:09.138000,3.0,0 days 00:01:09.421000,fp2,1060.0,0,0,0,1,2020,conventional,0 days 00:01:05.031000,0 days 00:01:04.431000,
118,KVY,5.0,SOFT,14,21.0,34.0,1.0,0 days 00:01:09.419000,12.0,0 days 00:01:09.903000,fp2,1049.0,0,0,0,1,2020,conventional,0 days 00:01:05.031000,0 days 00:01:04.431000,
119,OCO,2.0,SOFT,6,9.0,14.0,1.0,0 days 00:01:05.415000,2.0,0 days 00:01:05.483000,fp2,1073.5,0,1,1,0,2020,conventional,0 days 00:01:04.933000,0 days 00:01:04.643000,
120,OCO,3.0,SOFT,15,15.0,29.0,1.0,0 days 00:01:09.254000,13.0,0 days 00:01:09.445000,fp2,1091.0,0,0,0,1,2020,conventional,0 days 00:01:04.933000,0 days 00:01:04.643000,
